text,source_team,year,chunk
"relationships: [[""DTU-Denmark"", ""tested project with"", ""three highschool students""],[""DTU-Denmark"",""designed project for"",""high school students in Denmark""],[""DTU-Denmark"",""created biosensor using"",""Biobricks BBa_J61051 and BBa_K592009""],[""DTU-Denmark"",""transformed"",""E. coli K12 strain""],[""DTU-Denmark"",""faced challenges with"",""designing iGEM project for 200 highschools in Denmark""],[""DTU-Denmark"",""required approval from"",""Danish Ministry of Education for GMO projects""]]",DTU-Denmark,2015,0
"relationships: [[""Aalto-Helsinki"", ""similar composition"", ""iGEM teams""],[""Aalto-Helsinki"",""similar composition"",""professional synthetic biology research groups""],[""Aalto-Helsinki"",""representative sample"",""iGEM participants""],[""professional synthetic biology research groups"",""more prominent role"",""modeling""],[""professional synthetic biology research groups"",""less researchers with"",""biotechnology background""],[""iGEM teams"",""more researchers with"",""biotechnology background""]]",Aalto-Helsinki,2015,1
"relationships: [[""SZU China"", ""collaborated"", ""Nankai""],[""SZU China"",""collaborated"",""LZU-China""]]",SZU_China,2015,2
"relationships: [[""TAS_Taipei"", ""represents"", ""engineering""], [""TAS"", ""provides research lab for"", ""iGEM""], [""TAS"", ""supports"", ""synthetic biology research""], [""iGEM"", ""emphasizes"", ""safety""]]",TAS_Taipei,2015,3
[],Central_Calgary,2015,4
relationships: [],LZU-China,2015,5
"relationships: [[""WashU_StLouis"", ""collaborated with"", ""Pennsylvania State University iGEM 2015""],[""WashU_StLouis"", ""received support from"", ""Center for Biological Systems Engineering""],[""WashU_StLouis"", ""received support from"", ""Department of Chemistry""],[""WashU_StLouis"", ""received support from"", ""Focht Family""],[""WashU_StLouis"", ""received support from"", ""Heeney/Toomey Family""],[""WashU_StLouis"", ""received support from"", ""Bourg Family""],[""WashU_StLouis"", ""received support from"", ""NSF-MCB Award #1331194""],[""WashU_StLouis"", ""affiliated with"", ""Washington University in St. Louis""]]",WashU_StLouis,2015,6
"relationships: [[""Edinburgh"", ""collaborated with"", ""other iGEM teams""],[""Edinburgh"", ""used enzymes from"", ""Cellulose Binding Domains (CBDs)""],[""Edinburgh"", ""used RFC25 format instead of RFC10 format""],[""Edinburgh"", ""freeze-dried enzymes on paper""]]",Edinburgh,2015,7
[],UCL,2015,8
[],AUC_TURKEY,2015,9
[],BIT,2015,10
"relationships: [[""Fudan"", ""collaborated with"", ""NYU_Shanghai""], [""Fudan"", ""collaborated with"", ""ZJU-China""], [""Fudan"", ""collaborated with"", ""NCTU Formosa""], [""Fudan"", ""mentored"", ""WLSA_Fudan-Shanghai""]]",Fudan,2015,11
"relationships: [[""ITB_INDONESIA"", ""collaborated with"", ""R & D Center for Oil and Gas Technology""],[""ITB_INDONESIA"",""interviewed and discussed with"",""Ir. Letty Brioletty, M.Sc.""],[""ITB_INDONESIA"",""received support from"",""researchers at R & D Center for Oil and Gas Technology""]]",ITB_INDONESIA,2015,12
