text,source_team,year,chunk
relationships: [],WLC-Milwaukee,2015,0
[],Michigan,2015,1
"relationships: [[""LZU-China"", ""advised by"", ""Zhengjun Chen""], [""LZU-China"", ""advised by"", ""Rong Xu""], [""LZU-China"", ""advised by"", ""Yaxin Pei""], [""LZU-China"", ""led by"", ""Xuejing Du""]]",LZU-China,2015,2
[],WHU-China,2015,3
[],UCL,2015,4
[],Georgia_State,2015,5
[],BIT,2015,6
"[""OUC-China"", ""collaborated with"", ""other iGEM teams""]
[""OUC-China"", ""received support from"", ""Multisim (simulation software)""]
[""OUC-China"", ""assembled"", ""K115001 with E1010""]
[""OUC-China"", ""assembled"", ""K115002 with E1010""]
[""OUC-China"", ""assembled"", ""K115003 with E1010""]
[""OUC-China"", ""constructed"", ""pET-28a""]
[""OUC-China"", ""did PCR to identify"", ""pET-ftnA""]
[""OUC-China"", ""extracted"", ""J, K1, K2, K3, E, and EK1""]
[""OUC-China"", ""digested"", ""J, K1, K2, and K3 with SpeI and PstI""]
[""OUC-China"", ""digested"", ""E and K1E with XbaI and SpeI""]
[""OUC-China"", ""performed ligations of"", ""J and K1E""]
[""OUC-China"", ""performed ligations of"", ""E and K1, K2, K3""]
[""OUC-China"", ""performed transformation""]
[""OUC-China"", ""did PCR identification of"", ""K3E""]",OUC-China,2015,7
"relationships: [[""SVA-NYC"", ""collaborated"", ""LaMotte""],[""SVA-NYC"",""collected soil samples with"",""other iGEM teams""],[""SVA-NYC"",""processed soil extraction for"",""Nitrate, Potassium, Chloride, Magnesium, Ammonia Nitrogen, Manganese, pH""],[""SVA-NYC"",""worked with"",""installation team""],[""SVA-NYC"",""worked with"",""Mike and Raul on the website""],[""SVA-NYC"",""worked with"",""other iGEM teams on the design of microfluidic chip""]]",SVA-NYC,2015,8
[],UC_Davis,2015,9
[],WashU_StLouis,2015,10
