team,context,target,source_team,year,batch_id,chunk_id
UCL,collaborated with,other iGEM teams,UCL,2015,538,0
ATOMS-Turkiye,researched,pexiganan,ATOMS-Turkiye,2015,538,1
ATOMS-Turkiye,collaborated with,E.coli,ATOMS-Turkiye,2015,538,1
ATOMS-Turkiye,collaborated with,H. Pylori,ATOMS-Turkiye,2015,538,1
ATOMS-Turkiye,collaborated with,TEV Protease,ATOMS-Turkiye,2015,538,1
ATOMS-Turkiye,collaborated with,AND GATE,ATOMS-Turkiye,2015,538,1
ATOMS-Turkiye,collaborated with,DAMP,ATOMS-Turkiye,2015,538,1
ATOMS-Turkiye,collaborated with,PEX,ATOMS-Turkiye,2015,538,1
ATOMS-Turkiye,collaborated with,AMPs,ATOMS-Turkiye,2015,538,1
ATOMS-Turkiye,collaborated with,Xiao-Lin Zhang,ATOMS-Turkiye,2015,538,1
ATOMS-Turkiye,collaborated with,"Ge, Y; MacDonald, D,L",ATOMS-Turkiye,2015,538,1
UI_Indonesia,collaborated with,other iGEM teams,UI_Indonesia,2015,538,2
UCL,collaborated with,Yeate’s lab,UCL,2015,538,5
SDU-Denmark,participated in,iGEM competition,SDU-Denmark,2015,538,9
SDU-Denmark,collaborated with,other iGEM teams,SDU-Denmark,2015,538,9
SKLBC-China,collaborated with,iGEM community,SKLBC-China,2015,538,10
SKLBC-China,chose,WeChat as the platform of our project,SKLBC-China,2015,538,10
SKLBC-China,developed,WEiGEM 1.0,SKLBC-China,2015,538,10
SKLBC-China,developed,WEiGEM 2.0,SKLBC-China,2015,538,10
SKLBC-China,established a connection among,"iGEMers, mobile phone, and personal computer",SKLBC-China,2015,538,10
SKLBC-China,developed a bio-brick searching engine based on,the large bio-brick database from iGEM website,SKLBC-China,2015,538,10
