text,source_team,year,chunk
[],ETH_Zurich,2015,0
"relationships: [[""TU Dresden"", ""collaborated"", ""Heidelberg""],[""TU Dresden"",""collaborated"",""Ui Oslo""],[""TU Dresden"",""organized meetup"",""Aachen""],[""TU Dresden"",""participated in event"",""SynBioDay""]]",TU_Dresden,2015,1
[],Lethbridge,2015,2
"[""Oxford"", ""participated in iGEM competition"", ""other iGEM teams""]",Oxford,2015,3
relationships: [],UMass-Dartmouth,2015,4
relationships: [],Dundee,2015,5
"relationships: [[""CU Boulder"", ""collaborated with"", ""Swiss Federal Institute for Environmental Science and Technology""],[""CU Boulder"", ""interviewed"", ""David Meyer""],[""CU Boulder"", ""inspired by"", ""previous work and legislation related to fracking""],[""CU Boulder"", ""combined ideas with"", ""recently-produced genetics""],[""CU Boulder"", ""analyzed"", ""environmental risks of fracking""],[""CU Boulder"", ""designed"", ""E. coli biosensor for fracking fluid contaminants""],[""CU Boulder"", ""interviewed"", ""petroleum engineer David Meyer""],[""CU Boulder"", ""designed device based on"", ""chemistry and law""],[""CU Boulder"", ""engineered"", ""Pseudomonas putida bacteria""],[""CU Boulder"", ""inspired by"", ""Energy Policy Act of 2005""]]",CU_Boulder,2015,6
[],IIT_Delhi,2015,7
"relationships: [[""SYSU-Software"",""collaborated with"",""NJU-China""],[""SYSU-Software"",""mentored"",""SKLBC-China""],[""SYSU-Software"",""mentored"",""SKLBC-DGSYZX""],[""SYSU-Software"",""collaborated with"",""SYSU_CHINA""],[""SYSU-Software"",""collaborated with"",""Academic Division of Youth League Committee""]]",SYSU-Software,2015,8
relationships: [],Dundee,2015,9
