text,source_team,year,chunk
"relationships: [[""Dundee"", ""participated in iGEM competition"", ""other iGEM teams""]]",Dundee,2015,0
"relationships: [[""Vilnius-Lithuania"", ""representing"", ""Vilnius University""],[""Vilnius-Lithuania"",""competing with"",""teams from Copenhagen, Cambridge, Harvard, and Stanford""],[""Vilnius-Lithuania"",""participating in"",""iGEM competition""],[""Vilnius-Lithuania"",""showcasing research findings in"",""Boston""],[""Vilnius-Lithuania"",""making connections with"",""other iGEM teams""],[""Vilnius-Lithuania"",""educating society about"",""GMOs""],[""Vilnius-Lithuania"",""inspiring new generations of science students to come""],[""Vilnius-Lithuania"",""using crowdfunding to achieve goals""]]",Vilnius-Lithuania,2015,1
"relationships: [[""Tianjin"", ""participated in iGEM"", ""other iGEM teams""]]",Tianjin,2015,2
[],NTNU_Trondheim,2015,3
"relationships: [[""ETH_Zurich"", ""participated in"", ""iGEM competition""]]",ETH_Zurich,2015,4
[],LZU-China,2015,5
"relationships: [[""TU_Delft"", ""collaborated with"", ""iGEM Berlin""], [""TU_Delft"", ""reached out to"", ""biofilm research and industry experts""], [""TU_Delft"", ""designed a tool for"", ""quantifying external opinions on a project""], [""TU_Delft"", ""analyzed project from"", ""a business and market perspective""], [""TU_Delft"", ""reached out to"", ""the public""]]",TU_Delft,2015,6
[],Georgia_State,2015,7
"[]
There are no relationships mentioned in the text.",Missouri_Rolla,2015,8
relationships: [],Central_Calgary,2015,9
[],Heidelberg,2015,10
"relationships: [[""Rock_Ridge_Virginia"", ""communicated"", ""other iGEM teams""],[""Rock_Ridge_Virginia"",""shared accomplishments and experiences with"",""other iGEM teams""],[""Rock_Ridge_Virginia"",""offered lab space for"",""other iGEM teams""],[""Rock_Ridge_Virginia"",""discussed lab resources, funding, and ideas with"",""other iGEM teams""],[""Rock_Ridge_Virginia"",""collaborated with"",""other iGEM teams""]]",Rock_Ridge_Virginia,2015,11
relationships: [],UCL,2015,12
