text,source_team,year,chunk
"relationships: [[""ZJU-China"", ""participated in iGEM"", ""other iGEM teams""]]",ZJU-China,2015,0
"relationships: [[""Genspace"", ""collaborated with"", ""iGEM teams""],[""Genspace"", ""used parts from"", ""iGEM registry""],[""Genspace"", ""received support from"", ""Synbiota""]]",Genspace,2015,1
[],Central_Calgary,2015,2
"relationships: [[""XJTLU-CHINA"", ""collaboration with"", ""NYU-Shanghai""], [""XJTLU-CHINA"", ""collaboration with"", ""Synbio-tech""], [""XJTLU-CHINA"", ""collaboration with"", ""BIT-China""]]",XJTLU-CHINA,2015,3
"relationships: [[""ZJU-China"", ""organized by"", ""iGEM ZJU-CHINA 2015""], [""ZJU-China"", ""sponsored by"", ""Zhejiang Association for Science and Technology""], [""ZJU-China"", ""partnered with"", ""Zhejiang Science and Technology Museum""]]",ZJU-China,2015,4
"Since the text does not mention any relationships between teams, the list of relationships is []",Tianjin,2015,5
"relationships: [[""UCLA"", ""collaborated"", ""Spider Silk Genetics Protocols""], [""UCLA"", ""received support from"", ""Addgene""], [""UCLA"", ""received support from"", ""Southwestern University""], [""UCLA"", ""co-organized meetup"", ""iGEM teams""], [""UCLA"", ""participated in survey"", ""Barkley""], [""UCLA"", ""improved"", ""BBa_K1384000""], [""UCLA"", ""redesigned"", ""MaSp1 and MaSp2 monomers""], [""UCLA"", ""cloned"", ""biobricks""], [""UCLA"", ""created collection of parts for"", ""Iterative Capped Assembly""], [""UCLA"", ""optimized"", ""ICA for use with spider silk genes""], [""UCLA"", ""used ICA to assemble"", ""silk genetic constructs""], [""UCLA"", ""used ICA to create"", ""silk constructs""], [""UCLA"", ""used ICA to create"", ""silk constructs with different ratios""], [""UCLA"", ""used ICA to create"", ""silk constructs of different lengths""], [""UCLA"", ""used ICA to create"", ""silk constructs with modified sticky ends""], [""UCLA"", ""used ICA to create"", ""silk constructs with MaSp1 and MaSp2""], [""UCLA"", ""used ICA to create"", ""silk constructs with MaSp1 and MaSp2 in different ratios""]]",UCLA,2015,6
"relationships: [[""USTC-Software"", ""validated algorithms with"", ""BioBLESS""],[""USTC-Software"",""discussed simulation results with"",""wet-lab experiments""],[""USTC-Software"",""collaborated with"",""Sigma Aldrich""]]",USTC-Software,2015,7
"[""Stanford-Brown"", ""collaborated with"", ""other iGEM teams""]
[""Stanford-Brown"", ""worked with"", ""City College""]
[""Stanford-Brown"", ""worked with"", ""Harmon College""]
[""Stanford-Brown"", ""received support from"", ""Addgene""]
[""Stanford-Brown"", ""received plasmids from"", ""Baker lab at Southwestern University""]
[""Stanford-Brown"", ""co-organized a meetup with"", ""Branch Western""]
[""Stanford-Brown"", ""participated in a survey run by"", ""Barkley""]",Stanford-Brown,2015,8
[],TJU,2015,9
