text,source_team,year,chunk
relationships: [],UCL,2015,0
[],TJU,2015,1
[],SJTU-BioX-Shanghai,2015,2
relationships: [],Heidelberg,2015,3
[],UCLA,2015,4
"relationships: [[""Tianjin"", ""collaborated with"", ""Junjie Yu""],[""Tianjin"",""instructor is"",""Yang""],[""Tianjin"",""teammate is"",""Chenmao""],[""Tianjin"",""teammate is"",""Heng""],[""Tianjin"",""teammate is"",""Junjie Zong""],[""Tianjin"",""teammate is"",""Yuwei""],[""Tianjin"",""teammate is"",""Xuan""],[""Tianjin"",""teammate is"",""Yuchen""],[""Tianjin"",""teammate is"",""Bowen""],[""Tianjin"",""teammate is"",""Haofeng""],[""Tianjin"",""teammate is"",""Jinxin""],[""Tianjin"",""teammate is"",""Qing""]]",Tianjin,2015,5
"relationships: [[""NTU-Singapore"", ""participated in iGEM competition"", ""other iGEM teams""]]",NTU-Singapore,2015,6
[],TU_Delft,2015,7
"relationships: [[""Technion_HS_Israel"", ""collaborated with"", ""ETH Zurich""]]",Technion_HS_Israel,2015,8
"relationships: [[""FAFU-CHINA"", ""received help from"", ""SCUT""]]",FAFU-CHINA,2015,9
"relationships: [[""ATOMS-Turkiye"", ""collaborated with"", ""unknown iGEM teams""],[""ATOMS-Turkiye"",""received support from"",""unknown iGEM teams""]]",ATOMS-Turkiye,2015,10
