team,context,target,source_team,year,batch_id,chunk_id
Dundee,collaborated with,JM110 E.coli team,Dundee,2015,589,0
Dundee,received support from,QIAprep® Spin Miniprep Kit,Dundee,2015,589,0
Dundee,performed pre-sequence restriction digest with,pSB1C3-LbpA,Dundee,2015,589,0
Dundee,received sequencing confirmation from,sequencing team,Dundee,2015,589,0
Dundee,attempted cloning with,pQE80-L vector,Dundee,2015,589,0
Dundee,performed PCR with,LbpA gene,Dundee,2015,589,0
Dundee,carried out transformations with,JM110 E.coli,Dundee,2015,589,0
Dundee,performed colony PCR with,JM110 E.coli colonies,Dundee,2015,589,0
Dundee,received support from,pQE80-L vector,Dundee,2015,589,0
Dundee,received support from,LbpA gene team,Dundee,2015,589,0
Tufts,participated in iGEM competition,other iGEM teams,Tufts,2015,589,3
UI Indonesia,collaboration,NoKoGen Japan,UI_Indonesia,2015,589,7
UI Indonesia,helped hold iGEM meet up,ITB,UI_Indonesia,2015,589,7
UI Indonesia,questionairee exchange,Bordeaux France,UI_Indonesia,2015,589,7
UI Indonesia,questionairee exchange,Tecnion Israel,UI_Indonesia,2015,589,7
UI Indonesia,helped make video for,Tecnion Israel,UI_Indonesia,2015,589,7
UI Indonesia,questionairee exchange,METU Turkey,UI_Indonesia,2015,589,7
UI Indonesia,questionairee exchange,CGU Taiwan,UI_Indonesia,2015,589,7
UI Indonesia,questionairee exchange,Aix-Marseile France,UI_Indonesia,2015,589,7
UI Indonesia,helped fulfill live interview for,Aix-Marseile France,UI_Indonesia,2015,589,7
UI Indonesia,questionairee exchange,SYU Brazil,UI_Indonesia,2015,589,7
