team,context,target,source_team,year,batch_id,chunk_id
TU_Delft,collaborated with,iGEM Berlin,TU_Delft,2015,618,3
TU_Delft,collaborated with,iGEM KU Leuven,TU_Delft,2015,618,3
Cornell iGEM,engineered,20 strains of Escherichia coli,Cornell,2015,618,4
Cornell iGEM,developed,fish tag,Cornell,2015,618,4
Cornell iGEM,shared,device with local hatcheries and fish farms,Cornell,2015,618,4
Cornell University,situated in,Finger Lakes region,Cornell,2015,618,4
Finger Lakes region,affected by,BCWD,Cornell,2015,618,4
Wolf Lake State Fish Hatchery,affected by,BCWD,Cornell,2015,618,4
SDU-Denmark,collaborated,Apple Inc.,SDU-Denmark,2015,618,5
SDU-Denmark,collaborated,Colas P,SDU-Denmark,2015,618,5
SDU-Denmark,collaborated,Cohen B,SDU-Denmark,2015,618,5
SDU-Denmark,collaborated,Jessen T,SDU-Denmark,2015,618,5
SDU-Denmark,collaborated,Grishina I,SDU-Denmark,2015,618,5
SDU-Denmark,collaborated,McCoy J,SDU-Denmark,2015,618,5
SDU-Denmark,collaborated,Brent R,SDU-Denmark,2015,618,5
KU_Leuven,modeling cooperation,Toulouse team,KU_Leuven,2015,618,8
OUC-China,collaborated with,Berlin,OUC-China,2015,618,9
OUC-China,collaborated with,Yan Wang's lab,OUC-China,2015,618,9
OUC-China,tested,Berlin's parts,OUC-China,2015,618,9
OUC-China,did PCR with,HL containing BamHI and HindIII sites,OUC-China,2015,618,9
OUC-China,digested,HL fragment and pET-28a,OUC-China,2015,618,9
OUC-China,did ligation and transformation with,HL fragment and pET-28a,OUC-China,2015,618,9
OUC-China,transformed,product of ligation into DH5α competent cells,OUC-China,2015,618,9
OUC-China,received,"K1E, K2E, K3E, J1, J6 plasmids from 2015 kits",OUC-China,2015,618,9
OUC-China,extracted,"K1E, K2E, K3E, J1, J6 plasmids",OUC-China,2015,618,9
OUC-China,did ligations of,"J9 and K1E, K2E, K3E",OUC-China,2015,618,9
OUC-China,did gel extraction after digestion and transformed,product of ligation into DH5α competent cells,OUC-China,2015,618,9
OUC-China,received support from,Addgene,OUC-China,2015,618,9
OUC-China,received support from,Baker lab at Southwestern University,OUC-China,2015,618,9
OUC-China,co-organized meetup with,Branch Western,OUC-China,2015,618,9
OUC-China,participated in survey run by,Barkley,OUC-China,2015,618,9
WHU-China,collaborated with,HUST,WHU-China,2015,618,10
WHU-China,collaborated with,HZAU,WHU-China,2015,618,10
WHU-China,shared experience with,Amoy team,WHU-China,2015,618,10
WHU-China,shared problems with,Amoy team,WHU-China,2015,618,10
WHU-China,contributed manuscripts to,Newsletter,WHU-China,2015,618,10
WHU-China,introduced project to readers of,Newsletter,WHU-China,2015,618,10
