team,context,target,source_team,year,batch_id,chunk_id
Minnesota,collaborated with,MIT,Minnesota,2015,12,0
Minnesota,collaborated with,Heidelberg,Minnesota,2015,12,0
Minnesota,collaborated with,Tokyo Tech,Minnesota,2015,12,0
SKLBC-DGSYZX,built,Synsketch community,SKLBC-DGSYZX,2015,12,5
SKLBC-DGSYZX,validated,software,SKLBC-DGSYZX,2015,12,5
SKLBC-DGSYZX,used,non-trivial algorithms/designs,SKLBC-DGSYZX,2015,12,5
Synsketch community,used by,synthetic biology lovers,SKLBC-DGSYZX,2015,12,5
Synsketch community,supports,synthetic biology standards/platforms,SKLBC-DGSYZX,2015,12,5
Synsketch,easy to embed in,new workflows,SKLBC-DGSYZX,2015,12,5
SKLBC-DGSYZX,communicated,customer needs,SKLBC-DGSYZX,2015,12,5
SKLBC-DGSYZX,held,science festival,SKLBC-DGSYZX,2015,12,5
SKLBC-DGSYZX,met with,other iGEM teams,SKLBC-DGSYZX,2015,12,5
SKLBC-DGSYZX,interviewed,student from South China University of Technology,SKLBC-DGSYZX,2015,12,5
SKLBC-DGSYZX,identified,customer needs,SKLBC-DGSYZX,2015,12,5
UCLA,collaborated,other iGEM teams,UCLA,2015,12,6
