text,source_team,year,chunk
[],UCL,2015,0
[],Georgia_State,2015,1
[],BIT-China,2015,2
"relationships: [[""Manchester-Graz"", ""collaborated with"", ""iGEM Manchester""],[""Manchester-Graz"",""analyzed project from"",""industrial perspective""],[""Manchester-Graz"",""compared project to"",""current methods of L-DOPA synthesis""],[""Manchester-Graz"",""considered"",""efficiency and energy consumption""],[""Manchester-Graz"",""considered"",""general safety of reactions""],[""Manchester-Graz"",""considered"",""time taken for processes to run to completion""],[""Manchester-Graz"",""analyzed"",""Hoffmann La-Roche synthesis""],[""Manchester-Graz"",""analyzed"",""Monsanto synthesis""],[""Manchester-Graz"",""analyzed"",""Ajinomoto synthesis""],[""Manchester-Graz"",""analyzed"",""Sankyo synthesis""]]",Manchester-Graz,2015,3
"relationships: [[""Michigan"", ""collaborated with"", ""iGEM teams""],[""Michigan"",""developed software for"",""iGEM""],[""Michigan"",""uploaded software to"",""iGEM GitHub page""],[""Michigan"",""provided User Guide for"",""their software""],[""Michigan"",""developed library or API for"",""other developers""]]",Michigan,2015,4
"relationships: [[""ZJU-China"", ""instructed"", ""young children""],[""ZJU-China"",""contributed to foundation of"",""Hangzhou No.4 High School iGEM team""],[""ZJU-China"",""contributed to foundation of"",""Hangzhou No.14 High School iGEM team""],[""ZJU-China"",""invited"",""Dr. Zhang Haoqian""],[""ZJU-China"",""tried experiment"",""University of Alberta iGEM 2009""],[""ZJU-China"",""held carnival with"",""STM""],[""ZJU-China"",""collaborating with"",""ZJSTM""]]",ZJU-China,2015,5
"relationships: [[""UCLA"", ""collaborated"", ""iGEM teams""]]",UCLA,2015,6
"[]
There are no relationships mentioned in the text.",UCLA,2015,7
"relationships: [[""Tuebingen"", ""participated at event organized by"", ""Theatre Freiburg""],[""Tuebingen"",""gave lectures at"",""Theatre Freiburg""],[""Tuebingen"",""had conversation with"",""group of artists""],[""Tuebingen"",""participated in panel discussion with"",""international professors and artists""]]",Tuebingen,2015,8
"relationships: [[""UNIK_Copenhagen"", ""presented at"", ""Nordic iGEM conference in Uppsala""]]",UNIK_Copenhagen,2015,9
"relationships: [[""HUST-China"", ""received help from"", ""Prof. Zheng""], [""HUST-China"", ""visited"", ""Zhejiang Marine Fisheries Research Institute""], [""HUST-China"", ""met"", ""Prof. Wang Wei Ding""], [""Zhejiang Marine Fisheries Research Institute"", ""has achieved"", ""preliminary ecological restoration""], [""HUST-China"", ""discussed"", ""artificial reefs with Prof. Wang""], [""HUST-China"", ""received support from"", ""Prof. Wang""], [""HUST-China"", ""interested Prof. Wang with their idea""], [""Prof. Wang"", ""found HUST-China's idea interesting""]]",HUST-China,2015,10
"relationships: [[""Heidelberg"", ""developed method"", ""own implemented JAWS software""], [""Heidelberg"", ""monitored change of ATP concentrations"", ""in vitro transcription""], [""Heidelberg"", ""set-up method to quantify RNA yields"", ""Malachite Green Aptamer RNA""], [""Heidelberg"", ""ATP AptamerJAWS2 Spinach RNA"", ""good binding properties for live-cell imaging""], [""Heidelberg"", ""optimized in vitro transcription reactions"", ""application of tool-box""], [""Heidelberg"", ""applied JAWS generated ATP aptamer Spinach"", ""several other biochemical reactions""]]",Heidelberg,2015,11
"relationships: [[""BIT-China"", ""received financial support from"", ""COFCO""], [""BIT-China"", ""received support from"", ""Beijing Institute of Technology""], [""BIT-China"", ""collaborated with"", ""BNU_China""], [""BIT-China"", ""collaborated with"", ""TJU""], [""BIT-China"", ""collaborated with"", ""CUHK""], [""BIT-China"", ""collaborated with"", ""CGU""], [""BIT-China"", ""collaborated with"", ""BIT""]]",BIT,2015,12
