text,source_team,year,chunk
"relationships: [[""UCLA"", ""collaborated with"", ""other iGEM teams""],[""UCLA"",""received support from"",""advisor""],[""UCLA"",""conducted activities in"",""Boelter""],[""UCLA"",""conducted activities in"",""Boyer""],[""UCLA"",""conducted BCA Assay with"",""imadazole intact""],[""UCLA"",""uploaded notes for"",""advisor meeting""],[""UCLA"",""conducted SDS-PAGE and analyzed results""],[""UCLA"",""pooled fractions 3, 4, and 5 for"",""concentration verification using BCA and Pierce Concentrator""]]",UCLA,2015,0
[],UCL,2015,1
[],Austin_UTexas,2015,2
"relationships: [[""SZU China"", ""instructor"", ""Weizhao Chen""], [""SZU China"", ""instructor"", ""Jiangxin Wang""], [""SZU China"", ""member"", ""Yongyi Wang""], [""SZU China"", ""member"", ""Wanxin Ye""], [""SZU China"", ""member"", ""Zhipeng Qiu""], [""SZU China"", ""member"", ""Changxing Hu""], [""SZU China"", ""member"", ""Xue Chen""], [""SZU China"", ""member"", ""Shuang Liang""], [""SZU China"", ""member"", ""Zeyu Miao""], [""SZU China"", ""member"", ""Zhiwei Zhang""]]",SZU_China,2015,3
[],KU_Leuven,2015,4
"relationships: [[""Freiburg"", ""participated in iGEM"", ""iGEM teams""]]",Freiburg,2015,5
"relationships: [[""SDU-Denmark"", ""collaborated with"", ""other iGEM teams""],[""SDU-Denmark"", ""screened devices with"", ""BBa_K1638018""],[""SDU-Denmark"", ""screened devices with"", ""BBa_K1638035""],[""SDU-Denmark"", ""screened devices with"", ""BBa_K1638037""],[""SDU-Denmark"", ""screened devices with"", ""BBa_K1638038""]]",SDU-Denmark,2015,6
"relationships: [[""Kent"", ""ran workshop with"", ""general public""],[""Kent"", ""discussed safety measures with"", ""general public""],[""Kent"", ""presented project to"", ""lecturers, investors, alumni, and families""],[""Kent"", ""received constructive criticism from"", ""attendees at Stacey Symposium""],[""Kent"", ""improved presentation based on comments from"", ""attendees at Stacey Symposium""],[""Kent"", ""conducted online survey with"", ""general public""],[""Kent"", ""handed out survey at"", ""Birkbeck London Meetup""],[""Kent"", ""handed out survey at"", ""Stacey Symposium""],[""Kent"", ""handed out survey at"", ""Public Workshop""],[""Kent"", ""collected responses from people in"", ""engineering related field""],[""Kent"", ""collected responses from people in"", ""computer science""],[""Kent"", ""collected responses from people in"", ""art""]]",Kent,2015,7
[],IIT_Delhi,2015,8
[],Stockholm,2015,9
"relationships: [[""Oxford"", ""visited by"", ""Urology department at Churchill Hospital""], [""Oxford"", ""presented to"", ""Biochemistry Department alumni""], [""Oxford"", ""skyped with"", ""team:ITB Indonesia""], [""Oxford"", ""giving lecture to"", ""high school students""], [""Oxford"", ""contacted"", ""nurses, doctors, and professors""]]",Oxford,2015,10
"relationships: [[""Concordia"", ""collaborated with"", ""L. lactis team""],[""Concordia"",""assayed enzyme activity of"",""enzyme fusions on scaffold""],[""Concordia"",""received support from"",""iGEM teams""]]",Concordia,2015,11
"relationships: [[""Aachen"", ""collaborated"", ""Heidelberg 2014""]]",Aachen,2015,12
"relationships: [[""Aalto-Helsinki"", ""used same RBS's and terminator sequences as"", ""Kallio's group""],[""Aalto-Helsinki"",""received introduction to Gibson Assembly system from"",""unknown team""],[""Aalto-Helsinki"",""divided whole plasmids into pieces and included overlaps in gBlocks-to-be""],[""Aalto-Helsinki"",""optimized sequences for gBlock synthesis""],[""Aalto-Helsinki"",""used NEBuilder kit, overlapping PCR, and/or ELIC to combine constructs""]]",Aalto-Helsinki,2015,13
