text,source_team,year,chunk
[],SDU-Denmark,2015,0
"relationships: [[""ATOMS-Turkiye"", ""collaborated with"", ""Green, A., Silver, P., Collins, J., & Yin, P.""], [""ATOMS-Turkiye"", ""ordered genes from"", ""Green, A., Silver, P., Collins, J., & Yin, P.""], [""ATOMS-Turkiye"", ""cloned gene into"", ""peT45-b vector""], [""ATOMS-Turkiye"", ""performed Western Blot with"", ""His Tag""], [""ATOMS-Turkiye"", ""showed stability of"", ""TnrA-pAlst system""]]",ATOMS-Turkiye,2015,1
"relationships: [[""Dundee"", ""collaborated with"", ""other iGEM teams""]]",Dundee,2015,2
"relationships: [[""Toulouse"", ""collaborated with"", ""KU Leuven""], [""Toulouse"", ""collaborated with"", ""Vilnius""], [""Toulouse"", ""collaborated with"", ""Eindhoven""], [""Toulouse"", ""collaborated with"", ""Ankara""], [""Toulouse"", ""collaborated with"", ""Amoy""], [""Toulouse"", ""collaborated with"", ""Paris Saclay""], [""Toulouse"", ""collaborated with"", ""CGU""], [""Toulouse"", ""collaborated with"", ""Bordeaux iGEM Team""], [""Toulouse"", ""collaborated with"", ""Capsciences""], [""Toulouse"", ""received support from"", ""INSA""], [""Toulouse"", ""received support from"", ""UPS""], [""Toulouse"", ""received support from"", ""Mrs Joy Cozar""], [""Toulouse"", ""received support from"", ""Estelle Brucale""], [""Toulouse"", ""received support from"", ""Virginie Fernandez""], [""Toulouse"", ""received support from"", ""Bros communication""], [""Toulouse"", ""received support from"", ""Axelle Szczygiel""], [""Toulouse"", ""received support from"", ""Hélène Ménal""], [""Toulouse"", ""received support from"", ""Léa Maarek""], [""Toulouse"", ""received support from"", ""Philippe Passebon""], [""Toulouse"", ""received support from"", ""Juliette Raynal""], [""Toulouse"", ""received support from"", ""Bruno Declairieux""], [""Toulouse"", ""received support from"", ""Mrs Maryline Desjours""], [""Toulouse"", ""received support from"", ""M. Bernard Valéro""], [""Toulouse"", ""received support from"", ""Laetitia Chaumont""], [""Toulouse"", ""received support from"", ""Anthony David""], [""Toulouse"", ""received support from"", ""Mélissa David""], [""Toulouse"", ""received support from"", ""Thomas Etcheberry""], [""Toulouse"", ""received support from"", ""Louise Gody""], [""Toulouse"", ""received support from"", ""Alexandre Le Scornet""], [""Toulouse"", ""received support from"", ""Benoît Pons""], [""Toulouse"", ""received support from"", ""Marine Pons""], [""Toulouse"", ""received support from"", ""Mélany Tanchon""], [""Toulouse"", ""received support from"", ""Blandine Trouche""]]",Toulouse,2015,3
[],UCSF,2015,4
"relationships: [[""UCLA"", ""collaborated with"", ""other iGEM teams""]]",UCLA,2015,5
[],SCUT-China,2015,6
"relationships: [[""Warwick"", ""collaborated with"", ""NTNU iGEM""], [""Warwick"", ""collaborated with"", ""Oxford iGEM""], [""Warwick"", ""collaborated with"", ""Manchester-Graz iGEM""], [""Warwick"", ""collaborated with"", ""Glasgow iGEM""], [""Warwick"", ""received support from"", ""Radioplus Coventry""], [""Warwick"", ""received support from"", ""Think Tank Science Museum""], [""Warwick"", ""visited"", ""all the schools""], [""Warwick"", ""worked with"", ""Dr. Till Bretschneider""], [""Warwick"", ""worked with"", ""Dr. Simon Leigh""], [""NTNU iGEM"", ""helped"", ""Warwick""], [""Oxford iGEM"", ""collaborated with"", ""Warwick""], [""Manchester-Graz iGEM"", ""collaborated with"", ""Warwick""], [""Glasgow iGEM"", ""collaborated with"", ""Warwick""]]",Warwick,2015,7
[],DTU-Denmark,2015,8
"relationships: [[""NAIT_Edmonton"", ""photographed by"", ""Blaise van Malsen""], [""NAIT_Edmonton"", ""featured in"", ""techLife magazine""], [""NAIT_Edmonton"", ""advised by"", ""Glenn Feltham""], [""NAIT_Edmonton"", ""guided by"", ""Laura Dress""], [""NAIT_Edmonton"", ""guided by"", ""Jane Calvert""], [""NAIT_Edmonton"", ""insight from"", ""Mads Kaern""], [""NAIT_Edmonton"", ""guided by"", ""Dawson Zeng""], [""NAIT_Edmonton"", ""coordinated meetups by"", ""Jennifer Hill""], [""NAIT_Edmonton"", ""coordinated meetups by"", ""Sarah Lee""], [""NAIT_Edmonton"", ""kept informed by"", ""Vinoo Selvarajah""], [""NAIT_Edmonton"", ""critiqued by"", ""David Lloyd""], [""NAIT_Edmonton"", ""provided feedback by"", ""André Laroche""], [""NAIT_Edmonton"", ""guided by"", ""César Rodriguez""], [""NAIT_Edmonton"", ""supported by"", ""Lisa Lowther""], [""NAIT_Edmonton"", ""collaborated with"", ""Team Lethbridge""]]",NAIT_Edmonton,2015,9
"relationships: [[""Technion Israel"", ""collaborated with"", ""iGEM teams""],[""Technion Israel"",""received safety training from"",""Technion""],[""Technion Israel"",""participated in nano-course with"",""iGEM team members""],[""Technion Israel"",""worked near fire with"",""bacteria""]]",Technion_Israel,2015,10
[],Georgia_State,2015,11
relationships: [],Slovenia_HS,2015,12
