text,source_team,year,chunk
[],UC_Davis,2015,0
[],LZU-China,2015,1
"relationships: [[""Uppsala"", ""participated in iGEM competition"", ""other iGEM teams""]]",Uppsala,2015,2
"relationships: [[""UCLA"", ""participated in"", ""iGEM competition""]]",UCLA,2015,3
[],Georgia_State,2015,4
relationships: [],UCLA,2015,5
[],BIT,2015,6
"relationships: [[""Heidelberg"", ""collaborated"", ""iGEM Team Heidelberg 2015""]]",Heidelberg,2015,7
relationships: [],Nagahama,2015,8
"relationships: [[""UCLA"", ""collaborated with"", ""other iGEM teams""]]",UCLA,2015,9
"relationships: [[""WashU_StLouis"", ""collaborated with"", ""Orth et al""],[""WashU_StLouis"", ""performed analysis with"", ""Orth et al""]]",WashU_StLouis,2015,10
[],UFSCar-Brasil,2015,11
[],WPI-Worcester,2015,12
[],China_Tongji,2015,13
[],Georgia_State,2015,14
"relationships: [[""Hangzhou-H14Z"", ""collaborated"", ""unknown iGEM team""]]",Hangzhou-H14Z,2015,15
[],IONIS_Paris,2015,16
