text,source_team,year,chunk
[],Georgia_State,2015,0
"relationships: [[""Paris_Saclay"", ""collaborated with"", ""MCK""],[""Paris_Saclay"", ""received help from"", ""MCK""]]",Paris_Saclay,2015,1
[],Gifu,2015,2
"relationships: [[""Paris_Bettencourt"",""contact person"",""Prof. Samir K. Brahmachari""],[""Paris_Bettencourt"",""participated in workshop with"",""Prof. Samir K. Brahmachari""],[""Paris_Bettencourt"",""met with"",""Prof. Samir K. Brahmachari""],[""Paris_Bettencourt"",""built survey for"",""Indian Citizens""],[""Paris_Bettencourt"",""shared survey with"",""Alice LEBOEDEC""]]",Paris_Bettencourt,2015,3
"relationships: [[""TJU"", ""registered"", ""iGEM""], [""TJU"", ""completed and submitted"", ""iGEM 2015 Judging Form""], [""TJU"", ""created and shared"", ""detailed description of project on iGEM wiki""], [""TJU"", ""documented"", ""parts using the Registry of Standard Biological Parts""], [""TJU"", ""prepared"", ""presentation of Poster and Talk at Giant Jamboree""], [""TJU"", ""created"", ""clear Attribution page on wiki""], [""TJU"", ""documented and submitted"", ""BBa_K1696012 to iGEM Registry""], [""TJU"", ""documented and submitted"", ""BBa_K1696006 to iGEM Registry""], [""TJU"", ""documented and submitted"", ""BBa_K1696007 to iGEM Registry""], [""TJU"", ""validated"", ""lactate producing system""], [""TJU"", ""submitted"", ""BBa_K1696003 to iGEM Parts Registry""], [""TJU"", ""wrote and printed"", ""first iGEM handbook in Chinese""], [""TJU"", ""sent"", ""handbooks to schools in China""], [""TJU"", ""visited"", ""TUST (Tianjin University of Science and Technology)""]]",TJU,2015,4
"relationships: [[""Cambridge-JIC"", ""collaborated"", ""Ocean""],[""Cambridge-JIC"",""collaborated"",""Souradip""],[""Cambridge-JIC"",""collaborated"",""Rajiv""],[""Cambridge-JIC"",""collaborated"",""Simon""],[""Cambridge-JIC"",""collaborated"",""Will""],[""Cambridge-JIC"",""collaborated"",""Olivia""],[""Cambridge-JIC"",""collaborated"",""María""],[""Cambridge-JIC"",""collaborated"",""Atti""],[""Cambridge-JIC"",""collaborated"",""Katerina""],[""Cambridge-JIC"",""collaborated"",""Lorenzo""],[""Cambridge-JIC"",""co-organized meetup"",""Branch Western""],[""Cambridge-JIC"",""participated in survey"",""Barkley""],[""Cambridge-JIC"",""received support from"",""Addgene""],[""Cambridge-JIC"",""received support from"",""Southwestern University""],[""Cambridge-JIC"",""received support from"",""Baker lab""],[""Cambridge-JIC"",""mentored"",""Harmon College""]]",Cambridge-JIC,2015,5
"relationships: [[""Aachen"", ""collaborated with"", ""Sumbawagen""],[""Aachen"",""shipped OD/F device to"",""Sumbawagen""]]",Aachen,2015,6
[],Jilin_China,2015,7
[],SCUT-China,2015,8
"relationships: [[""USTC"", ""collaborated with"", ""iGEM teams""],
[""USTC"", ""deposited project on"", ""github""],
[""USTC"", ""used travis-CI for"", ""continuous integration""],
[""USTC"", ""used coverall for"", ""coverage test""],
[""USTC"", ""used Quine-McCluskey algorithm for"", ""minimizing boolean functions""],
[""USTC"", ""used Espresso heuristic logic minimizer for"", ""reducing complexity of digital electronic gate circuits""],
[""USTC"", ""used NetworkX for"", ""operating with graphs""],
[""USTC"", ""used NumPy for"", ""scientific computing""],
[""USTC"", ""contacted Chris Drake, author of pyeda, for"", ""submitting an issue""],
[""USTC"", ""made changes to pyeda's espresso model for"", ""simplifying Boolean formulas""],
[""USTC"", ""used synthetic biology to correspond simplified logic circuits to"", ""gene circuits""]]",USTC,2015,9
"relationships: [[""FAU Erlangen"", ""collaborated with"", ""Marburg""],[""FAU Erlangen"",""collaborated with"",""iGEM team Marburg""],[""FAU Erlangen"",""collaborated with"",""Tresor""]]",FAU_Erlangen,2015,10
"relationships: [[""Aalto-Helsinki"", ""collaborated with"", ""Kallio's team""],[""Aalto-Helsinki"",""used vectors from"",""Novagen""],[""Aalto-Helsinki"",""used primers designed by"",""Kallio's team""],[""Aalto-Helsinki"",""used PCR to remove terminator and suffix from"",""Propane Plasmid 1 and Propane Plasmid 2 Bricks""],[""Aalto-Helsinki"",""added homologous region to vector in 3' end using new primers for"",""constructs in biobrick backbone""],[""Aalto-Helsinki"",""designed forward primer to create homologous region for vector in 5' end of"",""Cellulose Plasmid""],[""Aalto-Helsinki"",""used PCR primers to add suffix to 3' end of"",""synthesized amphiphilic protein""]]",Aalto-Helsinki,2015,11
[],USTC,2015,12
"relationships: [[""EPF_Lausanne"", ""participated in iGEM competition"", ""other iGEM teams""]]",EPF_Lausanne,2015,13
relationships: [],TU_Dresden,2015,14
[],SDU-Denmark,2015,15
"relationships: [[""UC_Davis"", ""collaborated with"", ""other iGEM teams""],[""UC_Davis"",""received guidance from"",""Dr. Pagliarulo""],[""UC_Davis"",""developed assessment instruments with"",""Dr. Pagliarulo""],[""UC_Davis"",""assessed student attitudes using a survey based on"",""pre-existing and validated assessment instruments on student attitudes towards science""],[""UC_Davis"",""worked on validating assessment instruments by running the lesson and collecting data numerous times""],[""UC_Davis"",""received support from"",""state standards""],[""UC_Davis"",""analyzed the results of the data collected for validation of assessment instruments""]]",UC_Davis,2015,16
"relationships: [[""UCLA"", ""collaborated with"", ""other iGEM teams""]]",UCLA,2015,17
