text,source_team,year,chunk
"relationships: [[""Yale iGEM"", ""affiliated with"", ""Yale Department of Molecular, Cellular & Developmental Biology""]]",Yale,2015,0
relationships: [],UCLA,2015,1
[],Lethbridge,2015,2
[],Central_Calgary,2015,3
"relationships: [[""TU_Delft"", ""collaborated with"", ""other iGEM teams""]]",TU_Delft,2015,4
"relationships: [[""Technion_Israel"", ""collaborated with"", ""B.subtilis PY79""],[""Technion_Israel"", ""collaborated with"", ""E. coli TOP10""],[""Technion_Israel"", ""collaborated with"", ""E. coli DH5α""],[""Technion_Israel"", ""collaborated with"", ""E. coli Top10""],[""Technion_Israel"", ""collaborated with"", ""iGEM14_Imperial""],[""Technion_Israel"", ""collaborated with"", ""iGEM2005""],[""Technion_Israel"", ""collaborated with"", ""iGEM14_Virginia""]]",Technion_Israel,2015,5
"relationships: [[""Paris_Bettencourt"",""visited"",""UCL""],[""UCL"",""organized bootcamp"",""Paris_Bettencourt""],[""UCL"",""participated in workshop"",""Paris_Bettencourt""],[""Birkbeck"",""participated in workshop"",""Paris_Bettencourt""],[""London Hackerspace"",""participated in workshop"",""Paris_Bettencourt""],[""Paris_Bettencourt"",""integrated in project"",""Open Science School""],[""Paris_Bettencourt"",""affiliated with"",""Center for Research and Interdisciplinarity of Paris""]]",Paris_Bettencourt,2015,6
[],Lambert_GA,2015,7
[],SDU-Denmark,2015,8
"relationships: [[""SCUT-China"", ""participated in forum"", ""Guangzhou""],[""SCUT-China"",""learned from"",""Professor Hu Dayi""],[""SCUT-China"",""received help from"",""senior fellow-student brothers and sisters""],[""SCUT-China"",""reported progress to"",""tutor""],[""SCUT-China"",""consulted with"",""tutor""]]",SCUT-China,2015,9
relationships: [],UCLA,2015,10
