text,source_team,year,chunk
"relationships: [[""Exeter"", ""met with"", ""George Eustice""],[""Exeter"",""discussed advancements with"",""DEFRA""],[""Exeter"",""hosted"",""George Eustice""],[""Exeter"",""explained work to"",""George Eustice""],[""Exeter"",""understood DEFRA's work""],[""DEFRA"",""planning to tackle problems""],[""DEFRA"",""aim is to use BCG vaccine""],[""DEFRA"",""prioritizing development of DIVA test""],[""DEFRA"",""working towards policy change in EU""],[""DEFRA"",""exploring limited UK production of BCG vaccine""],[""DEFRA"",""trade with EU is vital to UK economy""]]",Exeter,2015,0
"relationships: [[""LZU-China"", ""collaborated with"", ""MFC""],[""LZU-China"",""received major components from"",""Shenzhen University""]]",LZU-China,2015,1
[],Central_Calgary,2015,2
[],Freiburg,2015,3
"relationships: [[""ZJU-China"", ""collaboration"", ""HZAU""], [""ZJU-China"", ""collaboration"", ""NCTU""], [""ZJU-China"", ""collaboration"", ""Scenarios-Application""], [""ZJU-China"", ""collaboration"", ""Techno-Moral Vignettes""], [""ZJU-China"", ""collaboration"", ""Synthetic Biology""], [""ZJU-China"", ""collaboration"", ""IGEM""], [""ZJU-China"", ""affiliated with"", ""Zhejiang University""]]",ZJU-China,2015,4
[],Central_Calgary,2015,5
[],UC_Davis,2015,6
"relationships: [[""Duke"", ""collaborated with"", ""University of Helsinki""], [""Duke"", ""collaborated with"", ""Aalto University""]]",Duke,2015,7
[],UCL,2015,8
"relationships: [[""Edinburgh"", ""participated in iGEM"", ""other iGEM teams""],[""Edinburgh"", ""collaborated with"", ""other iGEM teams""],[""Edinburgh"", ""received support from"", ""sponsors""],[""Edinburgh"", ""worked with"", ""Dominika Biologist""],[""Edinburgh"", ""worked with"", ""Ivana Chemist""],[""Edinburgh"", ""worked with"", ""Vicky Chemist""],[""Edinburgh"", ""worked with"", ""Brooke Biologist""],[""Edinburgh"", ""worked with"", ""Andreea Computer Scientist""]]",Edinburgh,2015,9
