text,source_team,year,chunk
"relationships: [[""UCLA"", ""collaborated with"", ""Seidlits lab""],[""UCLA"",""used equipment from"",""Seidlits lab""]]",UCLA,2015,0
"relationships: [[""Wellesley_TheTech"", ""met"", ""other teams""],[""Wellesley_TheTech"",""collaborated"",""other teams""],[""Wellesley_TheTech"",""received feedback from"",""other teams""],[""Wellesley_TheTech"",""discussed changes with"",""Johanna""],[""Wellesley_TheTech"",""discussed changes with"",""Orit""],[""Wellesley_TheTech"",""will talk to"",""graphic designers""]]",Wellesley_TheTech,2015,1
[],Oxford,2015,2
relationships: [],Consort_Alberta,2015,3
[],Central_Calgary,2015,4
"relationships: [[""EPF Lausanne"", ""collaborated with"", ""Gaia Barazzetti""],[""EPF Lausanne"",""collaborated with"",""Lazare Benaroyo""],[""EPF Lausanne"",""collaborated with"",""Aurélie Coulon""],[""EPF Lausanne"",""collaborated with"",""Denis Duboule""],[""EPF Lausanne"",""collaborated with"",""Delphine Ducoulombier""],[""EPF Lausanne"",""collaborated with"",""Xavier Gravend""],[""EPF Lausanne"",""collaborated with"",""François Lefort""],[""EPF Lausanne"",""collaborated with"",""Jean-Christophe Méroz""],[""EPF Lausanne"",""collaborated with"",""Oliver Peter""],[""EPF Lausanne"",""collaborated with"",""Didier Trono""],[""EPF Lausanne"",""collaborated with"",""Christian Vez""]]",EPF_Lausanne,2015,5
"relationships: [[""UCLA"", ""collaborated with"", ""unknown iGEM teams""]]",UCLA,2015,6
"relationships: [[""Mingdao"",""visited"",""fire station""],[""Mingdao"",""benefited from"",""fire-related knowledge""],[""Mingdao"",""collaborated with"",""Prof. David Westenberg""],[""Prof. David Westenberg"",""co-advisor of"",""Missouri-Rolla iGEM team""],[""Mingdao"",""attended"",""iGEM Asia conference at NCTU""],[""Mingdao"",""discussed with"",""other teams at iGEM Asia conference""],[""Mingdao"",""planned"",""bike trip with Taichung students""],[""Mingdao"",""popularized project with Taichung students""]]",Mingdao,2015,7
"relationships: [[""Aalto-Helsinki"", ""met with"", ""2014 team""],[""Aalto-Helsinki"",""chosen by"",""2014 team""],[""Aalto-Helsinki"",""interviewed by"",""2014 team""]]",Aalto-Helsinki,2015,8
[],Mingdao,2015,9
"relationships: [[""TJU"", ""collaborated with"", ""B. subtilis strain""],[""TJU"",""constructed and characterized"",""acid sensing and orthogonal targeted protease degradation system""],[""TJU"",""intends to improve"",""Shewanella for more electricity output""],[""TJU"",""collaborated with"",""co-culture system""]]",TJU,2015,10
[],UCL,2015,11
"relationships: [[""Dundee"", ""collaborated with"", ""modelling team""],[""Dundee"", ""talked to"", ""fingerprint experts""],[""Dundee"", ""identified"", ""squalene epoxide""],[""Dundee"", ""identified"", ""lanosterol synthase""],[""Dundee"", ""would like to detect"", ""squalene epoxide""],[""Dundee"", ""fused"", ""lanosterol synthase to fluorescent nanobeads""],[""Dundee"", ""compared to"", ""gas chromatography and mass spectrometry""],[""Dundee"", ""advocated for"", ""fluorescent biosensor device""],[""Dundee"", ""optimized"", ""Human Lanosterol Synthase (LSS) for expression in E.coli""],[""Dundee"", ""synthesized by"", ""IDT""]]",Dundee,2015,12
"relationships: [[""Reading"",""extracted plasmids from"",""E.coli NEB-5α""],[""Reading"",""combined plasmid backbones with"",""biobricks""],[""Reading"",""placed plasmid DNA samples in"",""freezer""],[""Reading"",""added BG-11 to"",""flasks 5 and 6""],[""Reading"",""inoculated flasks 5 and 6 with"",""Wild type 6803""],[""Reading"",""added SODIS lakewater to"",""flasks SODIS 1, SODIS 2, and SODIS 3""],[""Reading"",""inoculated flasks SODIS 1 and SODIS 2 with"",""Wild type 6803""],[""Reading"",""inoculated flask SODIS 3 with"",""stock Howe Lab triple mutant 6803""],[""Reading"",""added BG-11 to"",""flasks 3 and 4""],[""Reading"",""added WT 6803 and MT3 6803 to"",""competition assay flask""],[""Reading"",""measured DNA concentration from"",""miniprep""],[""Reading"",""made LB Agar tranplates for culturing"",""PilA1, PsaD, PetF, and PilT""],[""Reading"",""cultured plates of LB Agar from"",""glycerol stocks""]]",Reading,2015,13
[],Purdue,2015,14
