team,context,target,source_team,year,batch_id,chunk_id
Aalto-Helsinki,collaborated with,multiple teams,Aalto-Helsinki,2015,896,0
Aalto-Helsinki,built,Collab Seeker,Aalto-Helsinki,2015,896,0
Aalto-Helsinki,participated in,Interlab Measurement Study,Aalto-Helsinki,2015,896,0
SCUT,participated in iGEM,Modeling team of South China University of Technology,SCUT,2015,896,1
SCUT,collaborated with,Modeling team of South China University of Technology,SCUT,2015,896,1
SCUT,collaborated with,iGEM modeling group,SCUT,2015,896,1
SCUT,collaborated with,Modeling team of South China University of Technology,SCUT,2015,896,1
SCUT,collaborated with,iGEM modeling group,SCUT,2015,896,1
Cambridge-JIC,developed,online tool,Cambridge-JIC,2015,896,4
Cambridge-JIC,developed,Glossary of Terms,Cambridge-JIC,2015,896,4
Cambridge-JIC,looking to make,product accessible,Cambridge-JIC,2015,896,4
Cambridge-JIC,making,microscope open-source,Cambridge-JIC,2015,896,4
Cambridge-JIC,collaborated with,Open-Source Hardware Association (OSHWA),Cambridge-JIC,2015,896,4
Aalto-Helsinki,collaborated with,Grenoble 2011,Aalto-Helsinki,2015,896,5
BNU-CHINA,collaborated with,Nematology Lab at BNU-CHINA,BNU-CHINA,2015,896,6
ETH Zurich,collaborated with,Stockholm,ETH_Zurich,2015,896,10
