text,source_team,year,chunk
"relationships: [[""TJU"", ""collaborated with"", ""researchers""],[""TJU"",""uses"",""Escherichia coli""],[""TJU"",""uses"",""Shewanella""],[""TJU"",""uses"",""Lactobacillus""]]",TJU,2015,0
"relationships: [[""UC Davis"", ""reached out to"", ""Community Resources for Science (CRS)""],[""UC Davis"",""received feedback from"",""Sasha Stackhouse and Morgan Seag at CRS""],[""UC Davis"",""connected with"",""network of teachers in Davis""],[""UC Davis"",""spoke with"",""Ann Moriarty""],[""UC Davis"",""received insight from"",""Ms. Moriarty""]]",UC_Davis,2015,1
[],UCL,2015,2
relationships: [],TU_Delft,2015,3
relationships: [],USTC-Software,2015,4
"relationships: [[""KU_Leuven"", ""cited"", ""Goryachev et al. (2005)""], [""KU_Leuven"", ""cited"", ""iGEM Aberdeen 2009""], [""KU_Leuven"", ""cited"", ""Bernstein et al. (2002)""], [""KU_Leuven"", ""cited"", ""Andersen et al. (1998)""], [""KU_Leuven"", ""cited"", ""Basu et al. (2005)""], [""KU_Leuven"", ""cited"", ""Horswill et al. (2007)""], [""KU_Leuven"", ""cited"", ""Yang et al. (2005)""], [""KU_Leuven"", ""collaborated with"", ""iGEM KULeuven 2008""]]",KU_Leuven,2015,5
"relationships: [[""IIT Delhi"", ""collaborated with"", ""Carpe Diem""],[""IIT Delhi"",""collaborated with"",""IISER""],[""IIT Delhi"",""collaborated with"",""Enactus""],[""IIT Delhi"",""collaborated with"",""Tryst""],[""IIT Delhi"",""participated in survey"",""Surveys""]]",IIT_Delhi,2015,6
[],IONIS_Paris,2015,7
"relationships: [[""Michigan"", ""collaborated with"", ""other iGEM teams""],[""Michigan"", ""used Bootstrap for"", ""HTML grid layout""],[""Michigan"", ""used Django web framework for"", ""managing the inner workings of Protocat 2.0""],[""Michigan"", ""used two databases for"", ""protocols and users""],[""Michigan"", ""created a class Protocol to be used in"", ""the protocol database""],[""Michigan"", ""migrated changes through"", ""Django to update the database""],[""Michigan"", ""used Django's user system instead of"", ""creating their own user model""]]",Michigan,2015,8
"relationships: [[""SCUT"", ""collaborated"", ""Freiburg""],[""SCUT"",""received support from"",""iGEM""]]",SCUT,2015,9
"relationships: [[""Michigan Software"", ""collaborated with"", ""other iGEM teams""],[""Michigan Software"",""created survey"",""other labs and other iGEM teams""]]",Michigan,2015,10
"relationships: [[""ETH Zurich"", ""collaborated"", ""iGEM teams""],[""ETH Zurich"",""modified"",""LldR-promoter""],[""ETH Zurich"",""received support from"",""iGEM teams""],[""ETH Zurich"",""participated in Interlab Study with"",""iGEM teams""]]",ETH_Zurich,2015,11
"relationships: [[""FAU_Erlangen"", ""collaborated"", ""TU Munich""]]",FAU_Erlangen,2015,12
