text,source_team,year,chunk
"relationships: [[""IIT_Delhi"", ""participated in iGEM competition"", ""FEMS Microbiol. Lett.""], [""IIT_Delhi"", ""collaborated with"", ""Junli Zhang Zhen Kang Jian Chen Guocheng Du""], [""IIT_Delhi"", ""collaborated with"", ""Sarah E. J. Bowman and Kara L. Bre""], [""IIT_Delhi"", ""collaborated with"", ""Torres,A.G et.al.""], [""IIT_Delhi"", ""collaborated with"", ""Robert G. Kranz, Cynthia Richard-Fogal, John-Stephen Taylor, and Elaine R. Frawley""], [""IIT_Delhi"", ""collaborated with"", ""Jer-yuarn wu, lewis m. Siegel, and nicholas m. Kredich""]]",IIT_Delhi,2015,0
"relationships: [[""SDU-Denmark"", ""collaborated"", ""iGEM teams""]]",SDU-Denmark,2015,1
"relationships: [[""Oxford"", ""collaborated"", ""other iGEM teams""]]",Oxford,2015,2
[],Georgia_State,2015,3
"relationships: [[""Amsterdam"", ""collaborated with"", ""TU Delft iGEM team""]]",Amsterdam,2015,4
"relationships: [[""UCLA"", ""received exception from"", ""iGEM Safety Committee""],[""UCLA"", ""focused on"", ""maintaining safety""],[""UCLA"", ""performed"", ""swab test""],[""UCLA"", ""performed"", ""streak plating analysis""],[""UCLA"", ""performed"", ""bioinformatic analysis""],[""UCLA"", ""handled by"", ""individuals""]]",UCLA,2015,5
"relationships: [[""Sydney_Australia"", ""collaborated with"", ""TransOpt""],[""Sydney_Australia"",""tested gels for"",""APCS""],[""Sydney_Australia"",""created bacterial paintings for"",""APCS""],[""Sydney_Australia"",""developed code for"",""TransOpt""],[""Sydney_Australia"",""designed structure for"",""ElectroStop""],[""Sydney_Australia"",""ordered electrical components from"",""unknown supplier""]]",Sydney_Australia,2015,6
[],Georgia_State,2015,7
"relationships: [[""KU Leuven"", ""cooperated with"", ""Toulouse""],[""Toulouse"", ""performed FBA for"", ""KU Leuven""]]",KU_Leuven,2015,8
"relationships: [[""Oxford"", ""met with"", ""prospective Oxford students""],[""Oxford"",""gave presentation to"",""GCSE students from University Technical College, Oxfordshire""],[""Oxford"",""held discussion with"",""students""]]",Oxford,2015,9
[],Sherbrooke,2015,10
"relationships: [[""USTC-Software"", ""collaborated with"", ""iGEM HQ""]]",USTC-Software,2015,11
[],Nankai,2015,12
