text,source_team,year,chunk
"relationships: [[""BIT-China"", ""collaborated with"", ""other iGEM teams""],[""BIT-China"",""received support from"",""other iGEM teams""]]",BIT-China,2015,0
[],Georgia_State,2015,1
[],Georgia_State,2015,2
"relationships: [[""Cork_Ireland"", ""built relationship with"", ""GlowDx""],[""Cork_Ireland"",""interviewed"",""GlowDx CEO Blaine Doyle""],[""GlowDx"",""participated in IndieBio EU accelerator"",""Cork_Ireland""],[""GlowDx"",""aims to deliver diagnostic platforms to developing world""],[""GlowDx"",""targeting tropical diseases like dengue""],[""GlowDx"",""provided insight to Cork_Ireland in building Basehunter""],[""GlowDx"",""interviewed by Cork_Ireland members Shama and Timothy""]]",Cork_Ireland,2015,3
[],TU_Delft,2015,4
"relationships: [[""WashU_StLouis"", ""submitted to"", ""Registry""],[""WashU_StLouis"",""derived from"",""BBa_I13521""],[""WashU_StLouis"",""replaced"",""BBa_B0034""],[""WashU_StLouis"",""ran PCR of"",""plasmids""],[""WashU_StLouis"",""sequenced-verified"",""plasmids""],[""WashU_StLouis"",""ran fluorescence experiment"",""mRFP""],[""WashU_StLouis"",""conducted induction experiments"",""part K314100""],[""WashU_StLouis"",""transformed into"",""DH10B""],[""WashU_StLouis"",""conducted induction experiment"",""aTc""],[""WashU_StLouis"",""proceeded with second transformation"",""part K314100""]]",WashU_StLouis,2015,5
"relationships: [[""Yale"", ""collaborated with"", ""other iGEM teams""],[""Yale"",""received support from"",""Farren Isaacs/iGEM""]]",Yale,2015,6
[],Georgia_State,2015,7
"relationships: [[""Oxford"", ""collaborated"", ""UCL 2012""]]",Oxford,2015,8
"relationships: [[""Bielefeld-CeBiTec"", ""collaborated with"", ""other iGEM teams""]]",Bielefeld-CeBiTec,2015,9
"relationships: [[""UCLA"", ""collaborated with"", ""unknown iGEM team""]]",UCLA,2015,10
[],NTNU_Trondheim,2015,11
"relationships: [[""BIT-China"", ""communicated with"", ""BNU-China""], [""BIT-China"", ""communicated with"", ""FAFU""], [""BIT-China"", ""communicated with"", ""TJU""], [""BIT-China"", ""communicated with"", ""BIT""], [""BIT-China"", ""participated in meetup"", ""NCTU""], [""BIT-China"", ""participated in meetup"", ""Peking University""]]",BIT-China,2015,12
