text,source_team,year,chunk
relationships: [],Central_Calgary,2015,0
[],DTU-Denmark,2015,1
[],UCL,2015,2
"relationships: [[""TU Delft"", ""participated in iGEM competition"", ""other iGEM teams""], [""TU Delft"", ""collaborated with Dutch iGEM Teams"", ""Dutch iGEM Teams""], [""TU Delft"", ""received support from sponsors"", ""sponsors""], [""TU Delft"", ""acknowledged the contributions of team members"", ""team members""], [""TU Delft"", ""acknowledged the contributions of advisors"", ""advisors""], [""TU Delft"", ""worked on the Biolink project"", ""Biolink project""], [""TU Delft"", ""worked on the 3D printing of bacterial biofilms"", ""3D printing of bacterial biofilms""], [""TU Delft"", ""worked on the problem of biofilms and their impact"", ""biofilms and their impact""]]",TU_Delft,2015,3
"relationships: [[""Fudan"", ""collaborated with"", ""NYU_Shanghai""], [""Fudan"", ""mentored"", ""WLSA_Fudan-Shanghai""], [""Fudan"", ""attended iGEM Asia Meet up with"", ""NCTU_Formosa""]]",Fudan,2015,4
[],TJU,2015,5
[],SDU-Denmark,2015,6
"relationships: [[""Nagahama"", ""supported by"", ""Tokyo_Tech""], [""Nagahama"", ""supported by"", ""UGA-Georgia""], [""Nagahama"", ""supported by"", ""Uniandes_Colombia""], [""Nagahama"", ""supported by"", ""Paris-Saclay""], [""Nagahama"", ""supported by"", ""UT-Tokyo""], [""Nagahama"", ""supported by"", ""Tokyo-NoKoGen""], [""Nagahama"", ""supported by"", ""UI-Indonesia""], [""Nagahama"", ""supported by"", ""NEFU_China""], [""Nagahama"", ""sponsored by"", ""http://www.nagahama-i-bio.ac.jp/""], [""Nagahama"", ""sponsored by"", ""https://academist-cf.com/""], [""Nagahama"", ""sponsored by"", ""http://www.promega.jp/""], [""Nagahama"", ""sponsored by"", ""http://www.cance.co.jp/""], [""Nagahama"", ""sponsored by"", ""http://www.em-la.com/emprotec___costa_rica__el_salvador__honduras__nicaragua__panama_y_venezuela_en.php?idioma=2""], [""Nagahama"", ""sponsored by"", ""http://www.mapion.co.jp/phonebook/M26038/29363/0744322810-001/""], [""Nagahama"", ""sponsored by"", ""http://store.biobasic.com/""], [""Nagahama"", ""sponsored by"", ""http://www.genscript.com/""], [""Nagahama"", ""sponsored by"", ""http://www.mbl.co.jp/""], [""Nagahama"", ""sponsored by"", ""http://jp.mathworks.com/""], [""Nagahama"", ""sponsored by"", ""https://lne.st/""]]",Nagahama,2015,7
[],SCUT,2015,8
[],Georgia_State,2015,9
[],SCUT-China,2015,10
"relationships: [[""UCL"", ""collaborated with"", ""Aalto-Helsinki team""],[""UCL"", ""participated in"", ""InterLab study""]]",UCL,2015,11
