team,context,target,source_team,year,batch_id,chunk_id
KU_Leuven,collaborated with,Toulouse team,KU_Leuven,2015,214,0
KU_Leuven,received lab material from,KOLO Instruments - Paulussen Freddy,KU_Leuven,2015,214,0
Aachen,collaborated,Heidelberg,Aachen,2015,214,2
Aachen,visited,Sunfire,Aachen,2015,214,2
Aachen,visited,Cargill,Aachen,2015,214,2
Aachen,collaborated with,MedLife,Aachen,2015,214,2
Aachen,connected with,Stora Enzo,Aachen,2015,214,2
Purdue,participated in iGEM competition,other iGEM teams,Purdue,2015,214,9
Purdue,collaborated with,Wei et al,Purdue,2015,214,9
Purdue,investigated strategies with,Kim et al,Purdue,2015,214,9
Purdue,investigated strategies with,Georgelis et al,Purdue,2015,214,9
Purdue,investigated strategies with,Ko et al,Purdue,2015,214,9
Purdue,investigated strategies with,Nordwald et al,Purdue,2015,214,9
Purdue,investigated interactions with,Oliva-Taravilla et al,Purdue,2015,214,9
