text,source_team,year,chunk
[],USTC,2015,0
[],NTNU_Trondheim,2015,1
"relationships: [[""Hangzhou-H14Z"", ""received restriction enzyme from"", ""NEB""], [""Hangzhou-H14Z"", ""received T4 DNA Ligase from"", ""Tiangen Biotech CO., LTD""], [""Hangzhou-H14Z"", ""received TIANprep Mini Plasmid Kit from"", ""Tiangen Biotech CO., LTD""], [""Hangzhou-H14Z"", ""received TIANquick Midi Purification Kit from"", ""Tiangen Biotech CO., LTD""], [""Hangzhou-H14Z"", ""synthesized primer with"", ""Invireogen""]]",Hangzhou-H14Z,2015,2
"relationships: [[""EPF_Lausanne"", ""participated in"", ""iGEM competition""]]",EPF_Lausanne,2015,3
"relationships: [[""EPF_Lausanne"", ""collaborated with"", ""other iGEM teams""],[""EPF_Lausanne"",""asked the public in Lausanne about research""],[""EPF_Lausanne"",""received input from"",""Oliver Peter""],[""EPF_Lausanne"",""received input from"",""Prof. Duboule""],[""EPF_Lausanne"",""received input from"",""Prof. Trono""],[""EPF_Lausanne"",""received input from"",""Prof. Lefort""],[""EPF_Lausanne"",""received input from"",""Xavier Gavend""],[""EPF_Lausanne"",""received input from"",""Prof. Benaroyo""]]",EPF_Lausanne,2015,4
relationships: [],Dundee,2015,5
"relationships: [[""Carnegie_Mellon"", ""collaborated"", ""MACH cells""],[""Carnegie_Mellon"",""performed restriction enzyme digestion on"",""J23108""],[""Carnegie_Mellon"",""performed restriction enzyme digestion on"",""J23109""],[""Carnegie_Mellon"",""performed restriction enzyme digestion on"",""J23111""],[""Carnegie_Mellon"",""ran Agarose Gel Electrophoresis""],[""Carnegie_Mellon"",""sent minipreps off for sequencing""],[""Carnegie_Mellon"",""made competent MACH cells""],[""Carnegie_Mellon"",""measured fluorescence of GFP for samples 108A, 108C, 109A, 109C, 111A, 111B""]]",Carnegie_Mellon,2015,6
[],Heidelberg,2015,7
"relationships: [[""Oxford"", ""collaborated"", ""Raffy""], [""Oxford"", ""contacted"", ""teams in other countries""], [""Oxford"", ""collaborated"", ""Duke""], [""Oxford"", ""collaborated"", ""Quinton""], [""Oxford"", ""collaborated"", ""Will""], [""Oxford"", ""collaborated"", ""Van Duzer""], [""Oxford"", ""contacted"", ""local hospitals""], [""Oxford"", ""taught at"", ""UNIQ summer school""], [""Oxford"", ""collaborated"", ""Mabel Wong""], [""Oxford"", ""supervised by"", ""Dr George Wadhams""], [""Oxford"", ""supervised by"", ""Dr Chris Jones""]]",Oxford,2015,8
"relationships: [[""Stockholm"", ""collaborated with"", ""Concordia""],[""Stockholm"",""used biobricks from"",""Concordia""],[""Stockholm"",""tested biobricks separately with QSMs"",""Concordia""],[""Stockholm"",""cloned biobricks together and characterized with QSMs"",""Concordia""],[""Stockholm"",""modeled the EnvZ/OmpR pathway"",""Concordia""]]",Stockholm,2015,9
relationships: [],UCL,2015,10
[],Oxford,2015,11
"relationships: [[""Stanford-Brown"",""collaborated with"",""University of Edinburgh iGEM 2015 team""]]",Stanford-Brown,2015,12
[],UCLA,2015,13
relationships: [],BIT-China,2015,14
"relationships: [[""HFUT-China"", ""collaborated with"", ""CCiC at Peking University""]]",HFUT-China,2015,15
