text,source_team,year,chunk
"relationships: [[""UCLA"", ""collaborated"", ""iGEM UCLA""]]",UCLA,2015,0
"relationships: [[""ZJU-China"", ""helped"", ""H4Z""], [""ZJU-China"", ""helped"", ""HZAU""], [""ZJU-China"", ""provided"", ""BNU""]]",ZJU-China,2015,1
"relationships: [[""Peking"", ""collaborated with"", ""other iGEM teams""]]",Peking,2015,2
"relationships: [[""UCLA"", ""collaborated"", ""Benchling""]]",UCL,2015,3
relationships: [],SKLBC-China,2015,4
[],Slovenia_HS,2015,5
[],USTC,2015,6
[],Stony_Brook,2015,7
"relationships: [[""UC_Davis"", ""collaborated with"", ""Shanghai Jiao Tong University iGEM team""],[""UC_Davis"",""mined literature to find"",""Heath et al.""]]",UC_Davis,2015,8
[],SCUT-China,2015,9
