text,source_team,year,chunk
relationships: [],Oxford,2015,0
"[""Austin_UTexas"", ""participated in iGEM competition"", ""other iGEM teams""]
[""Austin_UTexas"", ""collaborated with other iGEM teams"", ""other iGEM teams""]
[""Austin_UTexas"", ""studied genetic instability"", ""genetic devices""]
[""Austin_UTexas"", ""monitored breakage of fluorescent genes"", ""E. coli""]
[""Austin_UTexas"", ""designed and transformed plasmids"", ""TOP10 E. coli""]
[""Austin_UTexas"", ""received a pSB1C3 backbone"", ""plasmids""]
[""Austin_UTexas"", ""received support from iGEM"", ""iGEM organization""]",Austin_UTexas,2015,1
"relationships: [[""Toulouse"", ""participated in iGEM competition"", ""other iGEM teams""]]",Toulouse,2015,2
[],ITB_INDONESIA,2015,3
"[""XJTLU-CHINA"", ""worked with"", ""Yang""]
[""XJTLU-CHINA"", ""worked with"", ""Yinsiyi Wang""]
[""XJTLU-CHINA"", ""worked with"", ""Tianhua Zhai""]
[""XJTLU-CHINA"", ""worked with"", ""Jiongjian Li""]
[""XJTLU-CHINA"", ""worked with"", ""Xinhao Wang""]
[""XJTLU-CHINA"", ""worked with"", ""Gandi Yao""]
[""XJTLU-CHINA"", ""worked with"", ""Ziang Shi""]
[""XJTLU-CHINA"", ""worked with"", ""Zixu Wang""]
[""XJTLU-CHINA"", ""worked with"", ""Yuwei Han""]",XJTLU-CHINA,2015,4
Relationships: [],UCL,2015,5
[],Stockholm,2015,6
"relationships: [[""UB Indonesia"", ""collaborated with"", ""other iGEM teams""]]",UB_Indonesia,2015,7
"relationships: [[""Tianjin"", ""collaborated with"", ""Junjie Yu""],[""Tianjin"", ""instructor"", ""Yang""],[""Tianjin"", ""partnered with"", ""Ketong""],[""Tianjin"", ""admired"", ""Bowen""],[""Tianjin"", ""inspired"", ""Junjie Yu""],[""Tianjin"", ""in charge of"", ""Haofeng""],[""Tianjin"", ""in charge of"", ""Jinxin""],[""Tianjin"", ""treasure of"", ""Qing""]]",Tianjin,2015,8
"relationships: [[""IONIS_Paris"", ""participated in iGEM"", ""other iGEM teams""]]",IONIS_Paris,2015,9
[],Freiburg,2015,10
[],Hong_Kong_HKU,2015,11
[],LZU-China,2015,12
[],Hong_Kong-CUHK,2015,13
