text,source_team,year,chunk
[],LZU-China,2015,0
[],FAU_Erlangen,2015,1
[],WashU_StLouis,2015,2
"relationships: [[""Nagahama"", ""supported by"", ""Tokyo_Tech""], [""Nagahama"", ""collaborated with"", ""UGA-Georgia""], [""Nagahama"", ""collaborated with"", ""Uniandes_Colombia""], [""Nagahama"", ""collaborated with"", ""Paris-Saclay""], [""Nagahama"", ""collaborated with"", ""UT-Tokyo""], [""Nagahama"", ""collaborated with"", ""Tokyo-NoKoGen""], [""Nagahama"", ""collaborated with"", ""UI-Indonesia""], [""Nagahama"", ""collaborated with"", ""NEFU_China""]]",Nagahama,2015,3
[],SCUT-China,2015,4
relationships: [],Toronto,2015,5
[],Toulouse,2015,6
[],SDU-Denmark,2015,7
"relationships: [[""KU Leuven"", ""received material from"", ""KOLO Instruments""], [""KU Leuven"", ""participated in iGEM 2015 Measurement Interlab Study""], [""KU Leuven"", ""has sponsors"", ""Eppendorf & LRD""], [""KU Leuven"", ""booked plane tickets to Boston""], [""KU Leuven"", ""booked hotels in Boston""], [""KU Leuven"", ""making double knock-out strains by P1 transduction""], [""KU Leuven"", ""contacting possible keynote speakers""], [""KU Leuven"", ""making a survey about public perception of synthetic biology""], [""KU Leuven"", ""mailing Bordeaux for meet up francophone""]]",KU_Leuven,2015,8
[],UCL,2015,9
"relationships: [[""ATOMS-Turkiye"", ""used"", ""PomA/PotB59 system""], [""ATOMS-Turkiye"", ""used"", ""mutant HNS protein""], [""ATOMS-Turkiye"", ""conducted experiments with"", ""MotA and PomA""], [""MotA/MotB stator system"", ""compared to"", ""PomA/PotB59 system""], [""PomA/PotB59 system"", ""works with"", ""Na""], [""MotA/MotB stator system"", ""compared to"", ""original MotA/MotB stator system""], [""MotBE and PotB7E"", ""function in"", ""E. coli and V. alginolyticus""], [""PomA/PomB"", ""function only in"", ""V. alginolyticus""], [""MotBE and PotB7E"", ""function in"", ""E. coli and V. alginolyticus""], [""MomB7E or MomB7R"", ""function only in"", ""V. alginolyticus""]]",ATOMS-Turkiye,2015,10
"relationships: [[""Amoy"", ""communicated with"", ""NCTU_Formosa""],[""Amoy"",""communicated with"",""NJU_CHINA""],[""Amoy"",""communicated with"",""Pasteur_Paris""],[""Amoy"",""communicated with"",""SYSU_CHINA""],[""Amoy"",""met with"",""SYSU-Software""],[""Amoy"",""met with"",""SYSU_CHINA""],[""Amoy"",""visited"",""SUSTC""]]",Amoy,2015,11
"relationships: [[""Peking"", ""collaborated with"", ""other iGEM teams""],[""Peking"",""used split luciferase from"", ""other iGEM teams""],[""Peking"",""validated split luciferase with"", ""other iGEM teams""]]",Peking,2015,12
