text,source_team,year,chunk
"relationships: [[""NTNU_Trondheim"", ""noticed"", ""TU Darmstadt""],[""NTNU_Trondheim"",""collaborated"",""TU Darmstadt""],[""NTNU_Trondheim"",""presented alongside"",""TU Darmstadt""],[""NTNU_Trondheim"",""linked to"",""TU Darmstadt""]]",NTNU_Trondheim,2015,0
[],UCLA,2015,1
[],Oxford,2015,2
"relationships: [[""UCLA"", ""collaborated"", ""iGEM teams""]]",UCLA,2015,3
"relationships: [[""ZJU-China"", ""collaborated"", ""CTU""],[""ZJU-China"",""collaborated"",""Synthetic Biology""],[""ZJU-China"",""collaborated"",""IGEM""],[""ZJU-China"",""affiliated with"",""Zhejiang University""]]",ZJU-China,2015,4
[],Oxford,2015,5
[],KU_Leuven,2015,6
relationships: [],Dundee,2015,7
"relationships: [[""Tianjin"", ""collaborated with"", ""Junjie Yu""],[""Tianjin"",""instructor of"",""Heng""],[""Tianjin"",""partnered with"",""Xuan""],[""Tianjin"",""in charge of"",""Yuchen""],[""Tianjin"",""admired by"",""Bowen""],[""Tianjin"",""inspired"",""Junjie Yu""],[""Tianjin"",""in charge of"",""Haofeng""],[""Tianjin"",""in charge of"",""Jinxin""],[""Tianjin"",""team's treasure"",""Qing""]]",Tianjin,2015,8
[],BGU_Israel,2015,9
[],LZU-China,2015,10
[],SVA-NYC,2015,11
[],Freiburg,2015,12
"relationships: [[""Paris_Bettencourt"", ""participated in iGEM competition"", ""other iGEM teams""]]",Paris_Bettencourt,2015,13
[],NAIT_Edmonton,2015,14
"relationships: [[""FAU Erlangen"", ""received lab support from"", ""Marlene Pröschel""],[""FAU Erlangen"",""received lab support from"",""Division of Molecular Plant Physiology""],[""FAU Erlangen"",""received lab support from"",""Professor Dr. Christian Koch""],[""FAU Erlangen"",""received general support from"",""Professor Dr. Uwe Sonnewald""],[""FAU Erlangen"",""received financial support from"",""Professor Dr. Uwe Sonnewald""],[""FAU Erlangen"",""received lab space from"",""Professor Dr. Uwe Sonnewald""],[""FAU Erlangen"",""received lab materials from"",""Professor Dr. Uwe Sonnewald""],[""FAU Erlangen"",""received lab support from"",""Professor Dr. Christian Koch""],[""FAU Erlangen"",""received lab space from"",""Professor Dr. Christian Koch""],[""FAU Erlangen"",""received lab materials from"",""Professor Dr. Christian Koch""],[""FAU Erlangen"",""received wiki page layout support from"",""2014 Team from SDU Denmark""],[""FAU Erlangen"",""received wiki page layout support from"",""2013 Team from Denmark""]]",FAU_Erlangen,2015,15
"relationships: [[""York"", ""received water samples from"", ""TU Eindhoven""],[""York"",""received water samples from"",""Technion Israel""],[""York"",""received water samples from"",""Leuven""],[""TU Eindhoven"",""reached out to"",""York""],[""York"",""provided gibson assembly techniques to"",""TU Eindhoven""]]",York,2015,16
[],KU_Leuven,2015,17
