team,context,target,source_team,year,batch_id,chunk_id
Tokyo_Tech,collaborated with,other iGEM teams,Tokyo_Tech,2015,961,0
Tokyo_Tech,received guidance from,faculty advisors,Tokyo_Tech,2015,961,0
Tokyo_Tech,co-organized meetup,Meetups/Tokyo Tech Sept,Tokyo_Tech,2015,961,0
BroadRun-NorthernVA,collaborated with,Armstrong,BroadRun-NorthernVA,2015,961,2
BroadRun-NorthernVA,reached out to,Telos,BroadRun-NorthernVA,2015,961,2
BroadRun-NorthernVA,presented to,Mrs. Rosperich's Research Biology Class,BroadRun-NorthernVA,2015,961,2
BroadRun-NorthernVA,presented to,Mrs. Rosperich's AP Environmental Science Class,BroadRun-NorthernVA,2015,961,2
UCLA,collaborated,Yeates strain,UCL,2015,961,3
Nanjing-China,participated in iGEM,other iGEM teams,Nanjing-China,2015,961,4
NRP-UEA-Norwich,collaborated,Eindhoven,NRP-UEA-Norwich,2015,961,6
NRP-UEA-Norwich,received support from,TU_Eindoven Wiki,NRP-UEA-Norwich,2015,961,6
