text,source_team,year,chunk
"relationships: [[""ITB_INDONESIA"", ""received support from"", ""Biotechnology Laboratory from School of Life Sciences and Technology, Institut Teknologi Bandung""],[""ITB_INDONESIA"", ""received support from"", ""Biochemistry Laboratory from Chemistry Department, Institut Teknologi Bandung""],[""ITB_INDONESIA"", ""received support from"", ""Biotech Pharmacy Laboratory from School of Pharmacy, Institut Teknologi Bandung""],[""Chemical Flooding Laboratory, Research and Development Centre for Oil and Gas Technology"", ""helped"", ""ITB_INDONESIA""],[""EOR Research Division"", ""helped"", ""ITB_INDONESIA""],[""Chemistry Department, Inorganic Chemistry Research Division"", ""gave permission to"", ""ITB_INDONESIA""],[""Chemistry Department, Inorganic Chemistry Research Division"", ""helped in measurement"", ""ITB_INDONESIA""],[""Genetics and Molecular Biotechnology Laboratory, Institut Teknologi Bandung"", ""supported"", ""ITB_INDONESIA""],[""Chemistry Department, Biochemistry Research Division"", ""gave permission to"", ""ITB_INDONESIA""],[""Biochemistry Lab"", ""advised"", ""ITB_INDONESIA""],[""Ari Dwijayanti"", ""helped"", ""ITB_INDONESIA""],[""Ana Sifuentes"", ""shared and gave audiences"", ""ITB_INDONESIA""],[""Indra Wibowo"", ""helped to develop"", ""ITB_INDONESIA""],[""Muhamad Sahlan"", ""joined as a speaker"", ""ITB_INDONESIA""],[""Biology Department, Universitas Islam Negeri Sunan Gunung Djati Bandung"", ""supported to hold"", ""ITB_INDONESIA""],[""Biology Department of Universitas Pendidikan Indonesia"", ""helped to introduce"", ""ITB_INDONESIA""],[""Petroleum Engineering, Institut Teknologi Bandung"", ""expert in"", ""ITB_INDONESIA""]]",ITB_INDONESIA,2015,0
[],HZAU-China,2015,1
"relationships: [[""NYU_Shanghai"",""received materials from"",""XJLTU""]]",NYU_Shanghai,2015,2
[],Cambridge-JIC,2015,3
"relationships: [[""CGU Taiwan"", ""collaborated with"", ""Stockholm iGEM Club""],[""CGU Taiwan"",""collaborated with"",""Technische Universität Berlin""],[""CGU Taiwan"",""collaborated with"",""Beijing Institute of Technology""],[""CGU Taiwan"",""collaborated with"",""University of São Paulo""],[""CGU Taiwan"",""collaborated with"",""The Chinese University of Hong Kong""],[""CGU Taiwan"",""collaborated with"",""University of Leicester""],[""CGU Taiwan"",""collaborated with"",""Tianjin University""],[""CGU Taiwan"",""collaborated with"",""Université de Toulouse""],[""CGU Taiwan"",""collaborated with"",""University College London""]]",CGU_Taiwan,2015,4
"Relationships: [[""CHINA_CD_UESTC"", ""constructed magnetosome expression system in E.coli"", ""other bacteria""],[""CHINA_CD_UESTC"", ""co-transferred vectors to make E.coli produce magnetosomes carrying laccase"", ""EBFC to improve electron transfer efficiency""]]",CHINA_CD_UESTC,2015,5
[],Central_Calgary,2015,6
"relationships: [[""UCLA"", ""collaborated with"", ""other iGEM teams""]]",UCLA,2015,7
[],Tuebingen,2015,8
[],Georgia_State,2015,9
[],Wellesley_TheTech,2015,10
"relationships: [[""USTC-Software"", ""participated in iGEM"", ""other iGEM teams""]]",USTC-Software,2015,11
"relationships: [[""Hangzhou-H14Z"", ""came from"", ""Hangzhou #14 highschool's Ap center""],[""Hangzhou-H14Z"",""put synthetic biology's link on"",""AP center's website""],[""Hangzhou #14 high school"",""official website"",""Hangzhou-H14Z""],[""Zhejiang University"",""provided training opportunity for"",""Hangzhou-H14Z""],[""Hangzhou-H14Z"",""conducted survey"",""local peoples towards cultural artifacts in Hangzhou""],[""Hangzhou-H14Z"",""publicized synthetic biology to students during summer break""],[""Hangzhou-H14Z"",""uploaded synthetic biology knowledge on"",""school's official website""],[""Hangzhou-H14Z"",""held presentation to introduce iGEM to successors""],[""Hangzhou-H14Z"",""sent out specialized post cards to publicize project and local artifacts protection""]]",Hangzhou-H14Z,2015,12
"relationships: [[""TU_Delft"", ""participated in iGEM"", ""other iGEM teams""]]",TU_Delft,2015,13
