team,context,target,source_team,year,batch_id,chunk_id
Sydney_Australia,participated in,Global Coorporation Survey,Sydney_Australia,2015,939,0
Sydney_Australia,spread the word about,Global Coorporation Survey,Sydney_Australia,2015,939,0
"Northeast Foresty University, China",created,survey regarding ease and speed of creating the wiki,Sydney_Australia,2015,939,0
Sydney_Australia,participated in survey,"Seoul, Korea",Sydney_Australia,2015,939,0
"Seoul, Korea",produced,survey on open source information,Sydney_Australia,2015,939,0
Sydney_Australia,engaged with,ATOMS Turkey's YouTube video,Sydney_Australia,2015,939,0
Sydney_Australia,commented on,ATOMS Turkey's YouTube video,Sydney_Australia,2015,939,0
Sydney_Australia,involved in projects of,20 other iGEM teams,Sydney_Australia,2015,939,0
Sydney_Australia,collaborated with,international institutions,Sydney_Australia,2015,939,0
Sydney_Australia,looking forward to meeting,international institutions at Jamboree,Sydney_Australia,2015,939,0
WashU_StLouis,collaborated with,iGEM,WashU_StLouis,2015,939,2
WashU_StLouis,received recommendation from,Tom,WashU_StLouis,2015,939,2
WashU_StLouis,met with,iGem,WashU_StLouis,2015,939,2
WashU_StLouis,mentioned,WashU team,WashU_StLouis,2015,939,2
WashU_StLouis,received support from,Monsanto,WashU_StLouis,2015,939,2
Oxford,participated in UK iGEM meet up,UCL,Oxford,2015,939,4
Oxford,produced videos,YouTube,Oxford,2015,939,4
Oxford,generated new biobricks,solUTIon,Oxford,2015,939,4
Oxford,inserted DNA constructs into expression vectors,solUTIon,Oxford,2015,939,4
Oxford,testing Art175's effectiveness against P. aeruginosa,solUTIon,Oxford,2015,939,4
Oxford,testing utility of DNase,solUTIon,Oxford,2015,939,4
Oxford,focused on safety,solUTIon,Oxford,2015,939,4
Oxford,focused on education,solUTIon,Oxford,2015,939,4
Oxford,raised public awareness,solUTIon,Oxford,2015,939,4
Tianjin,participated in iGEM competition,other iGEM teams,Tianjin,2015,939,7
Tianjin,used RFC 23 principle,other teams,Tianjin,2015,939,7
Tianjin,collaborated with other teams,protein fusion experiments,Tianjin,2015,939,7
Tianjin,conducted experiments,efficiency of method,Tianjin,2015,939,7
TU_Eindhoven,collaborated with,RIVM Regelgeving,TU_Eindhoven,2015,939,10
TU_Eindhoven,consulted,Centrum of Health Protection,TU_Eindhoven,2015,939,10
TU_Eindhoven,consulted,Claudette de Vries,TU_Eindhoven,2015,939,10
TU_Eindhoven,consulted,Robert Geertsma,TU_Eindhoven,2015,939,10
TU_Eindhoven,received information from,Centrum of Health Protection,TU_Eindhoven,2015,939,10
TU_Eindhoven,received information from,Claudette de Vries,TU_Eindhoven,2015,939,10
TU_Eindhoven,received information from,Robert Geertsma,TU_Eindhoven,2015,939,10
TU_Eindhoven,consulted,patent law experts,TU_Eindhoven,2015,939,10
TU_Eindhoven,consulted,Ir. P.H. (Peter) van Dongen,TU_Eindhoven,2015,939,10
TU_Eindhoven,received information from,Ir. P.H. (Peter) van Dongen,TU_Eindhoven,2015,939,10
BIT-China,collaboration,iGEM teams,BIT,2015,939,12
BIT-China,received support from,Sponsors,BIT,2015,939,12
BIT-China,made composite parts with,Registry entries,BIT,2015,939,12
