text,source_team,year,chunk
"relationships: [[""UCL"", ""met with"", ""Mental fight club""],[""UCL"",""discussed project with"",""Mental fight club""],[""UCL"",""participated in iGEM competition with"",""Mental fight club""]]",UCL,2015,0
[],Scut-Champion-Park,2015,1
"relationships: [[""ETH_Zurich"", ""collaborated with"", ""Jurkat cells""],[""ETH_Zurich"",""collaborated with"",""HL-60 cells""],[""ETH_Zurich"",""collaborated with"",""3T3 cell line""],[""ETH_Zurich"",""purchased from"",""SuperKillerTRAIL""],[""ETH_Zurich"",""referenced"",""Park et al, 2001""],[""ETH_Zurich"",""referenced"",""Rieger et al, 2011""],[""ETH_Zurich"",""referenced"",""Johnstone et al, 2008""],[""ETH_Zurich"",""referenced"",""Zhang et al, 2005""],[""ETH_Zurich"",""referenced"",""Mandal et. al (2014)""]]",ETH_Zurich,2015,2
[],Lethbridge_HS,2015,3
[],UCSF,2015,4
"relationships: [[""BNU-CHINA"", ""collaborated with"", ""BIT-China""],[""BNU-CHINA"",""helped with"",""protein detection for BIT-China""]]",BNU-CHINA,2015,5
[],Manchester-Graz,2015,6
"relationships: [[""Cooper Union"", ""collaborated"", ""Ud-Dean et al.""], [""Cooper Union"", ""improved idea of"", ""Ud-Dean et al.""], [""Cooper Union"", ""tested idea of"", ""bonding DNA to glass microscope slide""], [""Cooper Union"", ""characterized"", ""different variants of TdT""], [""Cooper Union"", ""studied"", ""possibility of making a heat stable TdT variant using an intein system""], [""Cooper Union"", ""considered"", ""chemical means of binding DNA to glass""], [""Cooper Union"", ""chose"", ""silanized glass slide method""], [""Cooper Union"", ""based methodology on"", ""paper by Rogers et al.""]]",Cooper_Union,2015,7
[],Lethbridge,2015,8
"[""TrinityCollegeDublin"", ""working with"", ""supply chain""]
[""TrinityCollegeDublin"", ""interviewed"", ""Ingrid Chen""]
[""TrinityCollegeDublin"", ""discussed"", ""Malaria Elimination Initiative""]
[""TrinityCollegeDublin"", ""discussed"", ""Global Health Group""]
[""TrinityCollegeDublin"", ""discussed"", ""UCSF Global Health Sciences""]
[""TrinityCollegeDublin"", ""discussed"", ""Artemisinin""]
[""TrinityCollegeDublin"", ""discussed"", ""ACTs""]
[""TrinityCollegeDublin"", ""discussed"", ""Gates project""]",TrinityCollegeDublin,2015,9
"relationships: [[""Exeter"", ""designed banner and poster for"", ""UK meetup""],
[""Exeter"", ""had late night session with"", ""Todd's house""],
[""Exeter"", ""skyped"", ""NAIT Edmonton""],
[""Exeter"", ""prepared for"", ""UK meetup at Westminster University""],
[""Exeter"", ""presented project to"", ""other UK teams""],
[""Exeter"", ""supported"", ""supervisor Paul James""],
[""Exeter"", ""mingled with"", ""other teams at the meetup""],
[""Exeter"", ""thanked"", ""Westminster for hosting the meetup""],
[""Exeter"", ""carried out lab work with"", ""construct Green J23100""],
[""Exeter"", ""worked on turning constructs into"", ""BioBricks""],
[""Exeter"", ""arranged visits to"", ""local sixth form colleges""],
[""Exeter"", ""engaged with"", ""the public for outreach video""],
[""Exeter"", ""skyped"", ""team member Amy in Iowa""],
[""Exeter"", ""consulted"", ""physics department on prototype details""],
[""Exeter"", ""arranged swag for"", ""Boston Jamboree""]]",Exeter,2015,10
relationships: [],UCLA,2015,11
relationships: [],IONIS_Paris,2015,12
[],WashU_StLouis,2015,13
