team,context,target,source_team,year,batch_id,chunk_id
WashU_StLouis,collaborated with,Monsanto,WashU_StLouis,2015,662,1
WashU_StLouis,worked with,Jess,WashU_StLouis,2015,662,1
Freiburg,used by,Rosetta2,Freiburg,2015,662,2
Freiburg,collaborated with,Rosetta2,Freiburg,2015,662,2
Freiburg,used,pRARE2 plasmid,Freiburg,2015,662,2
Freiburg,collaborated with,pRARE2 plasmid,Freiburg,2015,662,2
Freiburg,used,T7 RNA polymerase,Freiburg,2015,662,2
Freiburg,collaborated with,T7 RNA polymerase,Freiburg,2015,662,2
Freiburg,used,IPTG,Freiburg,2015,662,2
Freiburg,collaborated with,IPTG,Freiburg,2015,662,2
Freiburg,used,Terrific Broth,Freiburg,2015,662,2
Freiburg,collaborated with,Terrific Broth,Freiburg,2015,662,2
Freiburg,used,buffer A,Freiburg,2015,662,2
Freiburg,collaborated with,buffer A,Freiburg,2015,662,2
Freiburg,used,buffer B,Freiburg,2015,662,2
Freiburg,collaborated with,buffer B,Freiburg,2015,662,2
Freiburg,used,french press,Freiburg,2015,662,2
Freiburg,collaborated with,french press,Freiburg,2015,662,2
Freiburg,used,ultracentrifugation,Freiburg,2015,662,2
Freiburg,collaborated with,ultracentrifugation,Freiburg,2015,662,2
Freiburg,used,dialysis tubing,Freiburg,2015,662,2
Freiburg,collaborated with,dialysis tubing,Freiburg,2015,662,2
Freiburg,used,buffer C,Freiburg,2015,662,2
Freiburg,collaborated with,buffer C,Freiburg,2015,662,2
Freiburg,used,liquid N2,Freiburg,2015,662,2
Freiburg,collaborated with,liquid N2,Freiburg,2015,662,2
Lethbridge_HS,collaborated with,beekeeping community in B.C.,Lethbridge_HS,2015,662,8
Lethbridge_HS,received insight from,Minister Shannon Phillips,Lethbridge_HS,2015,662,8
Lethbridge_HS,interviewed,plastic surgeon Dr. John Hasell,Lethbridge_HS,2015,662,8
SCUT-China,collaborated with,team Freiburg,SCUT-China,2015,662,9
SCUT-China,referenced,"Gheorghiade M, Marti CN, Sabbah HN, Roessig L, Greene SJ, Bohm",SCUT-China,2015,662,9
