team,context,target,source_team,year,batch_id,chunk_id
Santa Clara University iGEM team,independent project,scientists and other companies,Santa_Clara,2015,996,3
Santa Clara University iGEM team,limited contact,Anaerobe Systems,Santa_Clara,2015,996,3
Anaerobe Systems,intellectual property rights,Santa Clara University iGEM team,Santa_Clara,2015,996,3
Santa Clara University iGEM team,limited contact,biotech company,Santa_Clara,2015,996,3
biotech company,intellectual property rights,Santa Clara University iGEM team,Santa_Clara,2015,996,3
USTC-Software,received support from,iGEM HQ,USTC-Software,2015,996,5
USTC-Software,received financial support from,Deutsche Bank,USTC-Software,2015,996,5
USTC-Software,received guidance from,Dr. Hong Jiong,USTC-Software,2015,996,5
USTC-Software,received guidance from,Professor Zhang Chuanxiong,USTC-Software,2015,996,5
USTC-Software,received guidance from,Professor Jin Fan,USTC-Software,2015,996,5
USTC-Software,received support from,USTC-Software 2014,USTC-Software,2015,996,5
