text,source_team,year,chunk
"relationships: [[""China_Tongji"", ""communicated"", ""SJTU-BioX-Shanghai""], [""China_Tongji"", ""taught"", ""SJTU-BioX-Shanghai""], [""China_Tongji"", ""collaborated"", ""SJTU-Software""], [""China_Tongji"", ""provided parts to"", ""SJTU-Software""], [""SJTU-Software"", ""scored parts of"", ""China_Tongji""]]",China_Tongji,2015,0
[],Oxford,2015,1
[],Lethbridge_HS,2015,2
[],TU_Delft,2015,3
"relationships: [[""Bielefeld-CeBiTec"", ""collaborated with"", ""iGEM Aachen 2014""]]",Bielefeld-CeBiTec,2015,4
[],Toronto,2015,5
[],Central_Calgary,2015,6
"relationships: [[""LZU-China"", ""participated in"", ""iGEM competition""]]",LZU-China,2015,7
"relationships: [[""UCLA"", ""received plates from"", ""UCLA Department of Chemistry & Biochemistry DOE Protein Expression Core Facility""],[""UCLA"", ""worked with"", ""Dr. Mark Arbing""],[""UCLA"", ""collaborated with"", ""Todd's lab""]]",UCLA,2015,8
"relationships: [[""BNU-CHINA"", ""participated in iGEM competition"", ""other iGEM teams""]]",BNU-CHINA,2015,9
"relationships: [[""Freiburg"", ""collaborated with"", ""Hellerup""], [""Freiburg"", ""received antibody from"", ""Rockland""], [""Freiburg"", ""received antibody from"", ""Limerick""], [""Freiburg"", ""received antibody from"", ""USA""]]",Freiburg,2015,10
"relationships: [[""Exeter"", ""accompanied"", ""Phil Leighton""],[""Exeter"",""spoke extensively with"",""Phil Leighton""],[""Exeter"",""hosted"",""Phil Leighton""],[""Exeter"",""invited to"",""TB test on farm in Cornwall""],[""Exeter"",""chatted with"",""owner of the farm""],[""Exeter"",""consulted"",""Phil Leighton""],[""Exeter"",""received advice from"",""Phil Leighton""],[""Exeter"",""learned from"",""Phil Leighton""],[""Exeter"",""discussed"",""sample collection with Phil Leighton""],[""Exeter"",""considered advice from"",""Phil Leighton""],[""Exeter"",""received guidance from"",""Phil Leighton""],[""Exeter"",""consulted with"",""Phil Leighton""],[""Exeter"",""discussed"",""sample collection with Phil Leighton""],[""Exeter"",""considered advice from"",""Phil Leighton""],[""Exeter"",""received guidance from"",""Phil Leighton""]]",Exeter,2015,11
