team,context,target,source_team,year,batch_id,chunk_id
UCL,participated in iGEM competition,iGEM teams,UCL,2015,88,1
UCL,conducted Measurement Interlab Study,iGEM teams,UCL,2015,88,1
UCL,collaborated with other teams on projects,iGEM teams,UCL,2015,88,1
CCA SanDiego,support from,Cymer,CCA_SanDiego,2015,88,4
CCA SanDiego,support from,UC San Diego,CCA_SanDiego,2015,88,4
CCA SanDiego,feedback and guidance from,Sophia Hirakis,CCA_SanDiego,2015,88,4
CCA SanDiego,feedback and guidance from,Erinn Eddingfield,CCA_SanDiego,2015,88,4
CCA SanDiego,feedback and guidance from,Ben Kellman,CCA_SanDiego,2015,88,4
CCA SanDiego,feedback and guidance from,Jenhan Tao,CCA_SanDiego,2015,88,4
Freiburg,participated in speed-dating discussion,visitors,Freiburg,2015,88,5
Manchester-Graz,iGEM Subteam of,University of Manchester,Manchester-Graz,2015,88,6
Manchester-Graz,iGEM Subteam of,"TU Graz, Institute of Molecular Biotechnology",Manchester-Graz,2015,88,6
