team,context,target,source_team,year,batch_id,chunk_id
Glasgow,collaborated,UVA,Glasgow,2015,576,4
OUC-China,collaborated,Office for the President of Ocean University of China,OUC-China,2015,576,6
OUC-China,collaborated,International Office of Ocean University of China,OUC-China,2015,576,6
OUC-China,collaborated,Educational Administration Office of Ocean University of China,OUC-China,2015,576,6
OUC-China,collaborated,Finance Department of Ocean University of China,OUC-China,2015,576,6
OUC-China,collaborated,"College of Marine Life Science, Ocean University of China",OUC-China,2015,576,6
OUC-China,collaborated,"GENEWIZ, Inc.",OUC-China,2015,576,6
OUC-China,collaborated,"Prof. Zhenmin Bao, from College of Marine Life Science, Ocean University of China",OUC-China,2015,576,6
OUC-China,collaborated,"Prof. Shugang Dong, from College of Marine Life Science, Ocean University of China",OUC-China,2015,576,6
OUC-China,collaborated,"Shuiqing Wang, from International Office of Ocean University of China",OUC-China,2015,576,6
OUC-China,received support from,Senior Engineer Xianghong Wang,OUC-China,2015,576,6
OUC-China,received support from,"Prof. Ping Dong and Prof. Xingguo Liang, from College of Food Science and Engineering, Ocean University of China",OUC-China,2015,576,6
OUC-China,received support from,"Lecturer Hongwei Shan, from College of Fisheries, Ocean University of China",OUC-China,2015,576,6
OUC-China,received support from,"A.P. Xiangming Qi, from College of Food Science and Engineering, Ocean University of China",OUC-China,2015,576,6
OUC-China,received support from,"Lecturer Yan He, from College of Marine Life Science, Ocean University of China",OUC-China,2015,576,6
OUC-China,received support from,"Prof. Xiangzhao Mao, from College of Food Science and Engineering, Ocean University of China",OUC-China,2015,576,6
OUC-China,received support from,"Lecturer Di Xu, from College of Marine Life Science, Ocean University of China",OUC-China,2015,576,6
OUC-China,received support from,"Lejun Yu, from Experimental Teaching Center for Marine Life Science, Ocean University of China",OUC-China,2015,576,6
OUC-China,received support from,"Gang Chen, from Experimental Teaching Center for Marine Life Science, Ocean University of China",OUC-China,2015,576,6
OUC-China,received support from,"Dr. Xiaowen Wang, from Tsinghua University",OUC-China,2015,576,6
Hangzhou-H14Z,came from,Hangzhou #14 highschool's Ap center,Hangzhou-H14Z,2015,576,7
Hangzhou-H14Z,put synthetic biology's link on,AP center's website,Hangzhou-H14Z,2015,576,7
Hangzhou #14 high school,official website of,Hangzhou-H14Z,Hangzhou-H14Z,2015,576,7
Hangzhou-H14Z,trained by,collegiate team from Zhejiang University,Hangzhou-H14Z,2015,576,7
Hangzhou-H14Z,conducted survey in,local peoples towards cultural artifacts in Hangzhou,Hangzhou-H14Z,2015,576,7
Hangzhou-H14Z,organized activities to publicize,cultural artifacts in Hangzhou,Hangzhou-H14Z,2015,576,7
Hangzhou-H14Z,publicized synthetic biology in,city during summer break,Hangzhou-H14Z,2015,576,7
Hangzhou-H14Z,uploaded synthetic biology knowledge on,school's official website,Hangzhou-H14Z,2015,576,7
Hangzhou-H14Z,held presentation to introduce,iGEM to successors,Hangzhou-H14Z,2015,576,7
Hangzhou-H14Z,sent out specialized post cards to publicize,project and local artifacts protection,Hangzhou-H14Z,2015,576,7
