text,source_team,year,chunk
[],Georgia_State,2015,0
[],Oxford,2015,1
"relationships: [[""ATOMS-Turkiye"", ""collaborated with"", ""Macromollecular Crystallography Laboratory, Protein Engineering Section, David Waugh""]]",ATOMS-Turkiye,2015,2
"relationships: [[""Lambert GA"", ""collaborated with"", ""New England Biolabs""], [""Lambert GA"", ""advised by"", ""instructors""], [""Lambert GA"", ""followed lab guidelines from"", ""advisors""], [""Lambert GA"", ""used transformation strains from"", ""New England Biolabs""], [""Lambert GA"", ""used a kill switch designed by"", ""2013 Carnegie-Mellon""]]",Lambert_GA,2015,3
relationships: [],Dundee,2015,4
"relationships: [[""Michigan Software"", ""participated in iGEM"", ""other iGEM teams""]]",Michigan_Software,2015,5
[],Heidelberg,2015,6
relationships: [],TU_Delft,2015,7
[],UCLA,2015,8
"relationships: [[""Toulouse"", ""met with"", ""Vincent Grégoire Delory""],[""Toulouse"",""attended Exposciences in Brussels""],[""Toulouse"",""received training from"",""Dr Nico Claasens lab""]]",Toulouse,2015,9
"relationships: [[""TJU"", ""collaborated"", ""other iGEM teams""]]",TJU,2015,10
