text,source_team,year,chunk
"relationships: [[""USTC"",""team USTC-Software"",""LI Zitian""],[""USTC"",""front-end code"",""Zongxin Yang""],[""USTC"",""editor of wiki"",""Liu Miaofeng""],[""USTC"",""front-end group"",""Henry""]]",USTC,2015,0
[],Cornell,2015,1
"relationships: [[""ETH_Zurich"", ""collaborated with"", ""other iGEM teams""],[""ETH_Zurich"",""compared AiiA with high level of AiiA"",""tuned KM of Plux""],[""ETH_Zurich"",""modeled system"",""solved leakiness of AHL production""],[""ETH_Zurich"",""optimized AND gate"",""lactate module and AHL module""],[""ETH_Zurich"",""established system for display of Annexin V"",""outer membrane""]]",ETH_Zurich,2015,2
[],BIT-China,2015,3
"relationships: [[""CU Boulder"", ""designed project with"", ""Josephina Hendrix and Daren Kraft""], [""CU Boulder"", ""worked with"", ""Michael Brasino""], [""CU Boulder"", ""worked with"", ""Cameron Whiteside""], [""CU Boulder"", ""conducted wet lab work with"", ""Michael Donovan, Naomi Iverson, and Hannah Young""], [""CU Boulder"", ""cloned with"", ""Josephina Hendrix and Daren Kraft""], [""CU Boulder"", ""made wiki"", ""Josephina Hendrix""], [""CU Boulder"", ""used fluorimeter with"", ""Annette Erbse""], [""CU Boulder"", ""lent equipment with"", ""Leslie Leinwand and Pamela Harvey""], [""CU Boulder"", ""used flow cytometry with"", ""Theresa Nahreini""], [""CU Boulder"", ""received assistance from"", ""Dowell Lab""], [""CU Boulder"", ""received opinions from"", ""DTU Denmark, Macquarie, Birkbeck, and IIT Kharagpur""], [""CU Boulder"", ""received plasmid from"", ""Addgene""], [""CU Boulder"", ""ordered genetic switches from"", ""IDT""]]",CU_Boulder,2015,4
"relationships: [[""AUC TURKEY"", ""characterized parts for"", ""ATOMS_Turkiye""],[""AUC TURKEY"",""helped with wiki coding for"",""ATOMS_Turkiye""],[""AUC TURKEY"",""participated in Synthetic Biology Day with"",""ATOMS Turkiye""],[""AUC TURKEY"",""participated in Synthetic Biology Day with"",""METU Ankara""],[""AUC TURKEY"",""participated in Synthetic Biology Day with"",""METU HS""]]",AUC_TURKEY,2015,5
"relationships: [[""Technion_HS_Israel"", ""collaborated"", ""PKU_Beijing""],[""Technion_HS_Israel"",""affiliated with"",""ETH Zurich""],[""Technion_HS_Israel"",""affiliated with"",""CIDEB-UANL Mexico""]]",Technion_HS_Israel,2015,6
[],TJU,2015,7
"relationships: [[""NTNU Trondheim"", ""collaborated"", ""University of Warwick""], [""NTNU Trondheim"", ""collaborated"", ""Technische Universität Darmstadt""]]",NTNU_Trondheim,2015,8
"relationships: [[""NAIT_Edmonton"",""received custom sequences from"",""IDT""],[""NAIT_Edmonton"",""introduced by"",""Bill McMullen""],[""NAIT_Edmonton"",""assisted by"",""Sabrina Giordano""],[""NAIT_Edmonton"",""assisted by"",""Chantelle Svensen-Lewis""],[""NAIT_Edmonton"",""assisted by"",""Derek Lue""],[""NAIT_Edmonton"",""advised by"",""Sana Al Jamea""],[""NAIT_Edmonton"",""provided lab space by"",""Leslie Dietz""],[""NAIT_Edmonton"",""helped by"",""Jason MacQueen""],[""NAIT_Edmonton"",""provided information and resources by"",""Robin Mazumder""],[""NAIT_Edmonton"",""helped by"",""Aakash Anantharaman""],[""NAIT_Edmonton"",""mentored by"",""George Andrews""],[""NAIT_Edmonton"",""mentored by"",""Stewart Roth""],[""NAIT_Edmonton"",""exposed by"",""Linda Hoang""],[""NAIT_Edmonton"",""photographed by"",""Blaise van Malsen""]]",NAIT_Edmonton,2015,9
