text,source_team,year,chunk
[],Bielefeld-CeBiTec,2015,0
[],Slovenia_HS,2015,1
"relationships: [[""OUC-China"", ""collaborated with"", ""BBa_K1438001""],[""OUC-China"", ""collaborated with"", ""BBa_K1438025""],[""OUC-China"", ""collaborated with"", ""BBa_K1438022""],[""OUC-China"", ""collaborated with"", ""BBa_K1438027""],[""OUC-China"", ""collaborated with"", ""BBa_K1438028""],[""OUC-China"", ""collaborated with"", ""BBa_K1438031""],[""OUC-China"", ""obtained gene from"", ""Berlin""],[""OUC-China"", ""assembled circuits with"", ""PT7""],[""OUC-China"", ""assembled circuits with"", ""PT5""],[""OUC-China"", ""performed mag-attraction test""],[""OUC-China"", ""performed ferritin expression test""],[""OUC-China"", ""performed TEM test""]]",OUC-China,2015,2
"relationships: [[""KU_Leuven"", ""collaborated"", ""Borujeni & Salis""], [""KU_Leuven"", ""used"", ""Ribosome Binding Site Calculator""], [""KU_Leuven"", ""predicted translation rates of"", ""mRNAs""], [""KU_Leuven"", ""used scale proportional to"", ""LuxI and LuxR""], [""KU_Leuven"", ""received warnings about"", ""prediction""], [""KU_Leuven"", ""included"", ""repressors and activators in their system""], [""KU_Leuven"", ""used"", ""cI protein of the lambda phage as a repressor""], [""KU_Leuven"", ""used"", ""PenI protein as a repressor""], [""KU_Leuven"", ""used"", ""LuxR protein as an activator""], [""KU_Leuven"", ""simulated DNA binding using"", ""Hill function""]]",KU_Leuven,2015,3
"relationships: [[""Bielefeld-CeBiTec"", ""participated in iGEM competition"", ""other iGEM teams""]]",Bielefeld-CeBiTec,2015,4
"relationships: [[""UCLA"", ""collaborated"", ""iGEM UCLA""]]",UCLA,2015,5
relationships: [],UCLA,2015,6
[],BIOSINT_Mexico,2015,7
"relationships: [[""Peking"", ""collaborated with"", ""advisors and instructors""],[""Peking"",""constructed plasmids for"",""gRNA in vitro transcription""],[""Peking"",""designed and manufactured"",""portable electronic device""],[""Peking"",""built"",""M.tuberculosis-sensing system using Molecule Beacon""],[""Peking"",""analyzed"",""luminescence intensity of PC reporter system""],[""Peking"",""completed plasmid construction of"",""sgRNA""],[""Peking"",""worked on purification of"",""dCas9 fusion proteins""],[""Peking"",""worked on purification of"",""dCas9 fusion protein""]]",Peking,2015,8
relationships: [],Carnegie_Mellon,2015,9
"relationships: [[""Wellesley_TheTech"", ""met"", ""Natalie Kuldell""],[""Wellesley_TheTech"",""admires"",""Natalie Kuldell""],[""Wellesley_TheTech"",""received lecture from"",""Natalie Kuldell""],[""Wellesley_TheTech"",""discussed"",""Natalie Kuldell""],[""Wellesley_TheTech"",""received tips from"",""Natalie Kuldell""]]",Wellesley_TheTech,2015,10
[],Cambridge-JIC,2015,11
[],UCL,2015,12
"relationships: [[""Warwick"",""collaborated with"",""various iGEM teams""],[""Warwick"",""hosted"",""6 interns""],[""Warwick"",""discussed idea with"",""professionals in 3D printing""],[""Warwick"",""conducted survey with"",""general public""],[""Warwick"",""spoke to"",""various researchers""],[""Warwick"",""improved characterisation of"",""part JO4450 in the registry""],[""Warwick"",""received funding from"",""£34,550""]]",Warwick,2015,13
