text,source_team,year,chunk
[],Lethbridge_HS,2015,0
"relationships: [[""TU_Darmstadt"", ""cooperated with"", ""NTNU Trondheim""],[""TU_Darmstadt"",""visited"",""iGEM Team Tübingen""],[""TU_Darmstadt"",""visited"",""iGEM Team UNITN-Trento""],[""TU_Darmstadt"",""visited"",""iGEM Team ETH Zürich""],[""TU_Darmstadt"",""visited"",""iGEM Team FAU Erlangen""]]",TU_Darmstadt,2015,1
"relationships: [[""Stony Brook"", ""taught"", ""school students""],[""Stony Brook"",""went to"",""Hall of Science""],[""Stony Brook"",""teached"",""children and their families""],[""Stony Brook"",""collaborated with"",""other iGEM teams""]]",Stony_Brook,2015,2
[],Freiburg,2015,3
"relationships: [[""Oxford"", ""participated in iGEM"", ""other iGEM teams""],[""Oxford"", ""collaborated with"", ""GW pharmaceuticals""]]",Oxford,2015,4
"relationships: [[""Rock Ridge Virginia"", ""met with"", ""Brambleton HOA""], [""Rock Ridge Virginia"", ""reached out to"", ""Lyme 5K organization""], [""Rock Ridge Virginia"", ""presented project to"", ""Lyme 5K organization""], [""Rock Ridge Virginia"", ""fundraiser with"", ""iGEM phoenix stem day""], [""Rock Ridge Virginia"", ""met up with"", ""University of Maryland iGEM team""], [""Rock Ridge Virginia"", ""contacted"", ""UMD and UVA for competent cells""], [""Rock Ridge Virginia"", ""visited by"", ""news crew""]]",Rock_Ridge_Virginia,2015,5
[],Yale,2015,6
"relationships: [[""Dundee"", ""collaborated"", ""iGEM teams""],[""Dundee"", ""received support from"", ""iGEM teams""],[""Dundee"", ""blotted samples from"", ""iGEM teams""],[""Dundee"", ""continued purification with"", ""iGEM teams""]]",Dundee,2015,7
"relationships: [[""UNIK Copenhagen"", ""collaborated"", ""DTU Biobuilders""], [""UNIK Copenhagen"", ""received help from"", ""SDU iGEM""], [""UNIK Copenhagen"", ""participated in meetup with"", ""Stockholm iGEM""], [""UNIK Copenhagen"", ""participated in meetup with"", ""Uppsala iGEM""]]",UNIK_Copenhagen,2015,8
"relationships: [[""UFMG Brazil"", ""collaborated with"", ""Synenergene""]]",UFMG_Brazil,2015,9
