text,source_team,year,chunk
"relationships: [[""Tsinghua-A"", ""collaborated with"", ""BBa_K1700000""],[""Tsinghua-A"", ""collaborated with"", ""BBa_K1700001""],[""Tsinghua-A"", ""received support from"", ""iGEM distribution""],[""Tsinghua-A"", ""received support from"", ""BBa_E0840""]]",Tsinghua-A,2015,0
"relationships: [[""BIT-China"",""collaboration"",""TU Munich 2013""],[""BIT-China"",""collaboration"",""Heidelberg 2014""],[""BIT-China"",""collaboration"",""Aachen 2014""]]",BIT-China,2015,1
"[]
There are no relationships mentioned in the text.",Dundee,2015,2
[],Georgia_State,2015,3
[],SDU-Denmark,2015,4
"relationships: [[""Valencia UPV"", ""collaborated with"", ""Magic Lamp""],[""Valencia UPV"", ""referenced"", ""MÜLLER, K. et al. (2014)""],[""Valencia UPV"", ""referenced"", ""MÜLLER, K. ZURBRIGGEN, M & WEBER, W (2014)""],[""Valencia UPV"", ""referenced"", ""VIGNONI, A. BOADA, Y. REYNOSO-MEZA, G & PICÓ, J. (2015)""],[""Valencia UPV"", ""referenced"", ""PICÓ, J et al. (2015)""]]",Valencia_UPV,2015,5
[],TU_Eindhoven,2015,6
[],UFMG_Brazil,2015,7
relationships: [],UCLA,2015,8
"relationships: [[""HZAU-China"", ""received advice and ideas from"", ""Han Yichao""],[""HZAU-China"",""received suggestions from"",""Mang Binguang""],[""HZAU-China"",""received suggestions from"",""Peng Donghai""],[""HZAU-China"",""received suggestions from"",""Zhang Hongyu""],[""HZAU-China"",""received suggestions from"",""Zhen Yonglian""],[""HZAU-China"",""received suggestions from"",""Zhen Shixue""],[""HZAU-China"",""received suggestions from"",""Cao Gang""],[""HZAU-China"",""received suggestions from"",""Wang Gejiao""],[""HZAU-China"",""received suggestions from"",""He Jin""],[""HZAU-China"",""received suggestions from"",""Song Ming""],[""HZAU-China"",""received suggestions from"",""Gao Jun""],[""HZAU-China"",""instructed by"",""Zhang Hongyu""],[""HZAU-China"",""instructed by"",""Ma Binguang""],[""HZAU-China"",""supported by"",""Tian Liu""],[""HZAU-China"",""supported by"",""Lu Huifang""],[""HZAU-China"",""supported by"",""Han Yichao""],[""HZAU-China"",""supported by"",""Zhang Peijing""],[""HZAU-China"",""supported by"",""Zhen Yihui""],[""HZAU-China"",""supported by"",""Li Fuyao""]]",HZAU-China,2015,9
"relationships: [[""Oxford"", ""participated in iGEM competition"", ""other iGEM teams""]]",Oxford,2015,10
