team,context,target,source_team,year,batch_id,chunk_id
BIT-China,collaborated with,BNU-China,BIT-China,2015,229,0
BNU-China,helped,BIT-China,BIT-China,2015,229,0
BNU-China,detected,BIT-China,BIT-China,2015,229,0
ATOMS-Turkiye,collaborated with,mutant HNS team,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,interested in,study on flagellar speed,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,received support from,mutant HNS team,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,received support from,PotB59/PomA team,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,received support from,MotA·B team,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,received support from,MotA team,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,received support from,MotB team,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,received support from,E. Coli team,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,received support from,Vibrio spp. team,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,received support from,V. alginolyticus team,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,received support from,V. parahaemolyticus team,ATOMS-Turkiye,2015,229,4
ATOMS-Turkiye,received support from,V. cholerae team,ATOMS-Turkiye,2015,229,4
Exeter,lent by,BMG Labtech,Exeter,2015,229,5
Exeter,support and advice from,Peter Winlove,Exeter,2015,229,5
Exeter,printed business cards by,Galloways Ltd.,Exeter,2015,229,5
Exeter,provided software by,Affinity,Exeter,2015,229,5
Exeter,interdisciplinary team with,"biologists, physicists, natural scientists, and biochemists",Exeter,2015,229,5
Exeter,worked on modelling with,"Todd, Amy, Dan, and David",Exeter,2015,229,5
Exeter,worked in the laboratory with,"Bradley, Emilia, Jasmine, Georgina, and Joe",Exeter,2015,229,5
Exeter,involved in toehold research and design with,"Bradley, Emilia, Jasmine, and Georgina",Exeter,2015,229,5
Exeter,worked on the wiki with,"David, Todd, and Rachel",Exeter,2015,229,5
UB Indonesia,participated in iGEM,other iGEM teams,UB_Indonesia,2015,229,6
UB Indonesia,removed entrepreneurship track,iGEM,UB_Indonesia,2015,229,6
UB Indonesia,introduced award for entrepreneurship,iGEM,UB_Indonesia,2015,229,6
UB Indonesia,eligible for Best Supporting Entrepreneurship award,iGEM,UB_Indonesia,2015,229,6
UB Indonesia,encouraged to build projects around commercialization,iGEM,UB_Indonesia,2015,229,6
UB Indonesia,open to all teams to aspire to entrepreneurship,iGEM,UB_Indonesia,2015,229,6
HUST-China,received suggestions from,Lanzhou University,HUST-China,2015,229,7
HUST-China,introduced project at,CCiC,HUST-China,2015,229,7
HUST-China,participated in contest at,Huazhong University of Science and Technology,HUST-China,2015,229,7
HUST-China,spread idea to,students and teachers,HUST-China,2015,229,7
HUST-China,explained to,Professors,HUST-China,2015,229,7
HUST-China,introduced to,public,HUST-China,2015,229,7
Oxford,collaborated with,Synbiota,Oxford,2015,229,10
Oxford,emailed,Synbiota,Oxford,2015,229,10
Oxford,repeated PCR with,Art-E,Oxford,2015,229,10
Oxford,repeated PCR with,pLas,Oxford,2015,229,10
Oxford,received template from,T4 Endo*,Oxford,2015,229,10
Oxford,received template from,pLas pSB,Oxford,2015,229,10
Oxford,repeated gel run with,Art-E,Oxford,2015,229,10
Oxford,repeated gel run with,pLas,Oxford,2015,229,10
Oxford,received ladder from,Chris,Oxford,2015,229,10
Oxford,received ladder from,synbiota box,Oxford,2015,229,10
Oxford,excised bands D* and M#,Art-E,Oxford,2015,229,10
Oxford,awaiting reply from,Patrick,Oxford,2015,229,10
Oxford,received reply from,Patrick,Oxford,2015,229,10
Oxford,repeated PCR with double reaction volume for,Art-E and pLas,Oxford,2015,229,10
Oxford,repeated PCR with GC buffer for,Art-E and pLas,Oxford,2015,229,10
Oxford,repeated PCR with GC buffer for,"pLsr, T4 Holin, and LasR",Oxford,2015,229,10
Oxford,repeated gel run with,LasR,Oxford,2015,229,10
