team,context,target,source_team,year,batch_id,chunk_id
Oxford,participated in iGEM,other iGEM teams,Oxford,2015,247,1
Freiburg,collaborated with,other iGEM teams,Freiburg,2015,247,4
ITB_INDONESIA,instructors,Sony Suhandono,ITB_INDONESIA,2015,247,8
ITB_INDONESIA,instructors,Maelita Ramdani Moeis,ITB_INDONESIA,2015,247,8
ITB_INDONESIA,instructors,Rukman Hertadi,ITB_INDONESIA,2015,247,8
ITB_INDONESIA,instructors,Debbie Sofie Retnoningrum,ITB_INDONESIA,2015,247,8
ITB_INDONESIA,instructors,Mochamad Apri,ITB_INDONESIA,2015,247,8
ITB_INDONESIA,advisors,Tri Ekawati Heryanto,ITB_INDONESIA,2015,247,8
ITB_INDONESIA,advisors,Joko Pebrianto Trinugroho,ITB_INDONESIA,2015,247,8
Joko Pebrianto Trinugroho,iGEM ITB_Indonesia team leader,ITB_INDONESIA,ITB_INDONESIA,2015,247,8
UCLA,collaborated,2012 Utah State iGEM Team,UCL,2015,247,11
UCLA,collaborated,Randy Lewis Lab,UCL,2015,247,11
UCLA,collaborated,Dr. Sriram Kosuri,UCL,2015,247,11
UCLA,advised by,Dr. David Breslauer,UCL,2015,247,11
UCLA,advised by,Dr. Todd Yeates,UCL,2015,247,11
