text,source_team,year,chunk
"relationships: [[""ATOMS-Turkiye"", ""participated in iGEM"", ""other iGEM teams""],[""ATOMS-Turkiye"", ""aims to sense"", ""H. pylori presence""],[""ATOMS-Turkiye"", ""collaborated with"", ""other iGEM teams""]]",ATOMS-Turkiye,2015,0
[],Heidelberg,2015,1
[],Freiburg,2015,2
[],Aachen,2015,3
"relationships: [[""SKLBC-China"", ""characterized part"", ""Registry of Standard Biological Parts""],[""SKLBC-China"",""addressed Human Practices"",""iGEM""],[""SKLBC-China"",""cooperated with"",""AiJu""],[""AiJu"",""cooperated with"",""SKLBC-China""]]",SKLBC-China,2015,4
[],KU_Leuven,2015,5
"relationships: [[""Oxford"", ""collaborated with"", ""other iGEM teams""],[""Oxford"",""submitted BioBrick parts""],[""Oxford"",""characterized antibacterial and/or antibiofilm function of BioBrick parts""],[""Oxford"",""validated Art-175 as a potent antibacterial""],[""Oxford"",""validated Microcin S as a potent antibacterial""],[""Oxford"",""modified DNase and DspB with secretion tags""],[""Oxford"",""proved that DNase and DspB can refold properly post-secretion""],[""Oxford"",""engineered strains of bacteria to secrete antibiofilm and antimicrobial proteins""],[""Oxford"",""modelling of diffusion out of AlgiBeads""],[""Oxford"",""proposed using Lactococcus lactis as a more suitable chassis for the project""]]",Oxford,2015,6
"relationships: [[""Linkoping Sweden"", ""conducted projects"", ""participants in side projects""],[""Linkoping Sweden"",""wants to reach out to"",""the public""],[""Linkoping Sweden"",""spread information about"",""peanut allergy""],[""Linkoping Sweden"",""communicate what we have learnt to"",""the public""],[""Linkoping Sweden"",""getting in touch with"",""the youth in our area""],[""Linkoping Sweden"",""holding lectures for"",""students in secondary school, high school, and university""],[""Linkoping Sweden"",""made a market survey for"",""people with peanut allergy""],[""Linkoping Sweden"",""conducted a study over the common knowledge of"",""peanut allergy among students and employees at universities""],[""Linkoping Sweden"",""made a video where aspects of"",""food allergy is discussed by a physician, scientists, and persons dealing with food allergies""],[""Linkoping Sweden"",""created a fun and informative children’s book about"",""the elephant Tiny""],[""Linkoping Sweden"",""provided easy accessible summaries of previous research connected to"",""our project, food allergies, biotechnology, or synthetic biology""],[""Linkoping Sweden"",""recorded a song in studio quality called"",""Pretty fly for a nerd girl""]]",Linkoping_Sweden,2015,7
"relationships: [[""DTU-Denmark"", ""participated in iGEM competition"", ""other iGEM teams""],[""DTU-Denmark"",""collaborated with"",""Bioethics specialist Martin Mose Bentzen from the Technical University of Denmark""],[""DTU-Denmark"",""raised questions and analyzed project with"",""Bioethics specialist Martin Mose Bentzen from the Technical University of Denmark""],[""DTU-Denmark"",""contacted"",""Bioethics specialist Martin Mose Bentzen from the Technical University of Denmark""],[""DTU-Denmark"",""attended session with"",""Bioethics specialist Martin Mose Bentzen from the Technical University of Denmark""]]",DTU-Denmark,2015,8
"relationships: [[""Waterloo"", ""participated in"", ""iGEM 2010""], [""Waterloo"", ""participated in"", ""iGEM 2011""], [""Waterloo"", ""criticized"", ""iGEM""], [""iGEM Foundation"", ""should address foundational issues with growth""], [""Waterloo"", ""suggests a return to regional competitions""], [""Waterloo"", ""advocates for more affordable options for high school students""]]",Waterloo,2015,9
"relationships: [[""KU Leuven"", ""collaboration with"", ""iGEM Team of Toulouse""]]",KU_Leuven,2015,10
[],SDU-Denmark,2015,11
