text,source_team,year,chunk
"relationships: [[""UCL"", ""collaborated"", ""UCLA""]]",UCL,2015,0
[],IIT_Delhi,2015,1
[],Central_Calgary,2015,2
"relationships: [[""SKLBC-China"", ""cooperation with"", ""SKLBC-GDSYZX""]]",SKLBC-China,2015,3
[],BIT,2015,4
[],LaVerne-Leos,2015,5
[],Carnegie_Mellon,2015,6
"relationships: [[""Dundee"", ""collaborated with"", ""other iGEM teams""]]",Dundee,2015,7
"relationships: [[""USTC"", ""participated in iGEM"", ""other iGEM teams""]]",USTC,2015,8
"relationships: [[""ZJU-China"", ""sequenced parts with"", ""standard primers VF2 and VR""], [""ZJU-China"", ""expressed"", ""reporter mCherry""], [""ZJU-China"", ""loaded sample in"", ""10% SDS-PAGE separation gel""], [""ZJU-China"", ""fed termites with"", ""Plu1537-expressing BL21""], [""ZJU-China"", ""confirmed functions of"", ""CNCs as reducing phobotaxis""]]",ZJU-China,2015,9
"relationships: [[""Cork_Ireland"", ""collaborated with"", ""TCD""], [""Cork_Ireland"", ""collaborated with"", ""UCL""], [""Cork_Ireland"", ""interviewed"", ""Cathal Garvey""], [""Cork_Ireland"", ""consulted"", ""Dr. Brigid Lucey""], [""Cork_Ireland"", ""investigated by"", ""Donnchadh (in Malawi)""]]",Cork_Ireland,2015,10
"relationships: [[""ZJU-China"", ""participated in iGEM"", ""iGEM""],[""ZJU-China"", ""affiliated with"", ""Zhejiang University""]]",ZJU-China,2015,11
[],UCLA,2015,12
