text,source_team,year,chunk
[],UCLA,2015,0
"relationships: [[""Peking"", ""collaborated with"", ""Tsinghua iGEM 2010""],[""Peking"",""organized"",""CCiC Peking 2015""]]",Peking,2015,1
[],Lethbridge_HS,2015,2
[],Exeter,2015,3
"relationships: [[""Paris_Bettencourt"", ""received vector from"", ""David Bikard's lab at Institut Pasteur""]]",Paris_Bettencourt,2015,4
"relationships: [[""London Biohackspace"", ""received sponsorship from"", ""Agilent Technologies""], [""London Biohackspace"", ""received sponsorship from"", ""Integrated DNA Technologies""], [""London Biohackspace"", ""received sponsorship from"", ""GenScript""], [""London Biohackspace"", ""received donation from"", ""SnapGene""], [""London Biohackspace"", ""received funding from"", ""UCL Engineering""], [""London Biohackspace"", ""received funding from"", ""SynbiCITE""], [""London Biohackspace"", ""received donation from"", ""Genome Compiler""]]",London_Biohackspace,2015,5
[],Slovenia_HS,2015,6
"relationships: [[""CU Boulder"", ""collaborated"", ""Colorado State University""],[""CU Boulder"",""received feedback from"",""Colorado State University""],[""CU Boulder"",""attended presentation by"",""Professor Jeff Kasser""],[""CU Boulder"",""participated in survey from"",""University of Minnesota""],[""CU Boulder"",""participated in survey from"",""University of Michigan""],[""CU Boulder"",""participated in survey from"",""UIIT Kharagpur""]]",CU_Boulder,2015,7
[],Dundee,2015,8
"relationships: [[""BroadRun-NorthernVA"", ""shared equipment with"", ""BUGSS lab""],[""BroadRun-NorthernVA"",""attended iGEM team meetup at"",""Rockridge""],[""Marissa"",""advised"",""Rockridge on fruit fly care and testing""],[""BroadRun-NorthernVA"",""planned trip to Jamboree with"",""Rockridge""],[""BroadRun-NorthernVA"",""planned to share rental property with"",""Rockridge""]]",BroadRun-NorthernVA,2015,9
"relationships: [[""Aachen"", ""collaborated with"", ""Edinburgh 2008""],[""Aachen"",""improved"",""Edinburgh 2008""],[""Aachen"",""confirmed by sequencing"",""Aachen""],[""Aachen"",""tested expression in"",""BL21 Gold (DE3) strains""],[""Aachen"",""used as negative control"",""BL21 Gold (DE3) wild type""]]",Aachen,2015,10
"relationships: [[""Freiburg"", ""collaborated with"", ""C NT""],[""Freiburg"",""received support from"",""Vacuubrand""],[""Freiburg"",""received support from"",""Wertheim""],[""Freiburg"",""received support from"",""Applied Biosystems""],[""Freiburg"",""received support from"",""Eppendorf""],[""Freiburg"",""received support from"",""Diener electronics""],[""Freiburg"",""received support from"",""Peqlab""],[""Freiburg"",""received support from"",""Biometra""],[""Freiburg"",""received support from"",""BioTek""],[""Freiburg"",""received support from"",""SLM Aminco""],[""Freiburg"",""received support from"",""Memmert Gmbh""],[""Freiburg"",""received support from"",""Mykron Microelectronics Co""],[""Freiburg"",""received chemicals from"",""Roche""],[""Freiburg"",""received chemicals from"",""Sigma""],[""Freiburg"",""received chemicals from"",""Roth""],[""Freiburg"",""received chemicals from"",""Promega""],[""Freiburg"",""received chemicals from"",""ThermoFisher""]]",Freiburg,2015,11
[],UCLA,2015,12
