text,source_team,year,chunk
[],Lethbridge_HS,2015,0
"relationships: [[""Pasteur_Paris"", ""created by"", ""Floriane Cherrier""], [""Pasteur_Paris"", ""accompanied by"", ""Deshmukh Gopaul""], [""Pasteur_Paris"", ""instructed by"", ""Alexander Arkhipenko""], [""Pasteur_Paris"", ""instructed by"", ""Jérémy Brunet""], [""Pasteur_Paris"", ""instructed by"", ""Claudia Demarta-Gatsi""], [""Pasteur_Paris"", ""instructed by"", ""Muriel Gugger""], [""Pasteur_Paris"", ""instructed by"", ""Caroline Lambert""], [""Pasteur_Paris"", ""instructed by"", ""Eric Legrand""], [""Pasteur_Paris"", ""advised by"", ""Johann Beghain""], [""Pasteur_Paris"", ""advised by"", ""Mélanie Criqui""], [""Pasteur_Paris"", ""advised by"", ""Laure Coutos-Thénevot""]]",Pasteur_Paris,2015,1
relationships: [],UCLA,2015,2
[],KU_Leuven,2015,3
"relationships: [[""Stanford-Brown"", ""ordered from"", ""IDT""], [""Stanford-Brown"", ""inserted into"", ""PSB1C3 backbone""], [""Stanford-Brown"", ""designed by"", ""Tokyo Tech iGEM team""], [""Stanford-Brown"", ""designed by"", ""Imperial College iGEM team""], [""Stanford-Brown"", ""facilitated by"", ""Berkeley iGEM team""]]",Stanford-Brown,2015,4
[],SCUT,2015,5
[],Uppsala,2015,6
[],UFMG_Brazil,2015,7
[],Central_Calgary,2015,8
"relationships: [[""Technion_HS_Israel"", ""collaborated with"", ""ETH Zurich""]]",Technion_HS_Israel,2015,9
