team,context,target,source_team,year,batch_id,chunk_id
SZU_China,collaborated,other iGEM teams,SZU_China,2015,658,1
TU_Delft,collaborated,Groningen,TU_Delft,2015,658,2
UCLA,collaborated,David,UCLA,2015,658,4
WashU StLouis,collaborated with,Penn State iGEM,WashU_StLouis,2015,658,5
WashU StLouis,collaborated with,Pakrasi lab,WashU_StLouis,2015,658,5
WashU StLouis,collaborated with,Moon lab,WashU_StLouis,2015,658,5
WashU StLouis,collaborated with,Washington University IGEM Advisor,WashU_StLouis,2015,658,5
Penn State iGEM,collaborated with,WashU StLouis,WashU_StLouis,2015,658,5
Pakrasi lab,collaborated with,WashU StLouis,WashU_StLouis,2015,658,5
Moon lab,collaborated with,WashU StLouis,WashU_StLouis,2015,658,5
Washington University IGEM Advisor,collaborated with,WashU StLouis,WashU_StLouis,2015,658,5
BNU-China,collaborated,BNU-China,BNU-CHINA,2015,658,9
BNU-China,helped,BNU-China,BNU-CHINA,2015,658,9
BNU-China,helped,BNU-China,BNU-CHINA,2015,658,9
