text,source_team,year,chunk
"[]
There are no relationships mentioned in the text.",IIT_Delhi,2015,0
[],Manchester-Graz,2015,1
"relationships: [[""UCLA"", ""participated in iGEM competition"", ""other iGEM teams""]]",UCLA,2015,2
[],Goettingen,2015,3
"relationships: [[""Tokyo_Tech"",""co-transformed"",""E. coli DH5alpha strain""],[""Tokyo_Tech"",""received support from"",""parts registry""],[""Tokyo_Tech"",""collaborated with"",""parts registry""]]",Tokyo_Tech,2015,4
[],UCLA,2015,5
"relationships: [[""Toulouse"", ""ordered via"", ""Biobasic""], [""Toulouse"", ""collaboration with"", ""iGEM Ankara team""], [""Toulouse"", ""exchanged with"", ""iGEM Ankara team""], [""Toulouse"", ""stored bacterial strains"", ""BW25113 and MG1665""]]",Toulouse,2015,6
[],KU_Leuven,2015,7
relationships: [],Central_Calgary,2015,8
"relationships: [[""Genspace"",""collaborated with"",""Lsr Team""],[""Genspace"",""received support from"",""Synbiota kit""]]",Genspace,2015,9
