text,source_team,year,chunk
relationships: [],Manchester-Graz,2015,0
"relationships: [[""Birkbeck"", ""collaborated with"", ""Pinheiro Lab""],[""Birkbeck"",""received support from"",""UCL team""],[""Birkbeck"",""received gfp part from"",""UCL team""]]",Birkbeck,2015,1
"relationships: [[""UCLA"", ""collaborated"", ""Zymo Plasmid Miniprep Kit""],[""UCLA"",""sent samples for sequencing"",""Zymo Plasmid Miniprep Kit""],[""UCLA"",""used primer 3 and 4"",""Biobrick""],[""UCLA"",""used Honeybee G-block as template"",""Honeybee Silk""],[""UCLA"",""used Q5 High Fidelity DNA Polymerase"",""Biobrick""],[""UCLA"",""used Qiagen Gel Purification kit"",""Qiagen""]]",UCLA,2015,2
"relationships: [[""UCL"",""collaborated with"",""iGEM teams""],[""UCL"",""participated in"",""UCLA Measurement Interlab Study""],[""UCL"",""inoculated"",""Tamura Colony""]]",UCL,2015,3
[],UCL,2015,4
[],UCL,2015,5
"relationships: [[""WHU-China"", ""experience sharing with"", ""UST-China""],[""WHU-China"",""experience sharing with"",""HZAU-China""],[""WHU-China"",""seeking help from"",""College of Life Sciences""],[""WHU-China"",""seeking help from"",""senior students in the lab""],[""WHU-China"",""cooperate with"",""local science museums""]]",WHU-China,2015,6
[],Georgia_State,2015,7
[],ETH_Zurich,2015,8
"relationships: [[""Bordeaux"", ""collaborated with"", ""MIT 2006 iGEM team""],[""Bordeaux"", ""used OsmY promoter characterized by"", ""MIT 2006 iGEM team""],[""Bordeaux"", ""worked on M63 medium mentioned in literature by"", ""Dae-Young J and Young-Su C""],[""Bordeaux"", ""worked on LB medium commonly used in the laboratory""]]",Bordeaux,2015,9
"relationships: [[""NTNU_Trondheim"", ""collaborated with"", ""Warwick""],[""NTNU_Trondheim"",""received support from"",""Brixells""]]",NTNU_Trondheim,2015,10
[],Paris_Bettencourt,2015,11
