text,source_team,year,chunk
relationships: [],UCLA,2015,0
"relationships: [[""UCLA"", ""collaborated"", ""iGEM UCLA""]]",UCL,2015,1
"relationships: [[""Slovenia_HS"", ""collaborated"", ""Aalto-Helsinki""],[""Slovenia_HS"",""kept in touch with"",""Aalto-Helsinki""],[""Slovenia_HS"",""ordered gene fragments from"",""IDT""],[""Slovenia_HS"",""exchanged information and ideas about Human Practices with"",""Aalto-Helsinki""],[""Slovenia_HS"",""asked questions about creating wiki from"",""Aalto-Helsinki""],[""Slovenia_HS"",""validated BioBrick from"",""Aalto-Helsinki""]]",Slovenia_HS,2015,2
[],SCUT,2015,3
[],SDU-Denmark,2015,4
"relationships: [[""BIT"",""communicated with"",""COFCO""],[""BIT"",""collaborated with"",""COFCO Institute of Nutrition and Health""]]",BIT,2015,5
[],Bielefeld-CeBiTec,2015,6
"relationships: [[""Oxford"", ""hosted"", ""Warwick iGEM""], [""Oxford"", ""interviewed by"", ""Warwick iGEM""], [""Oxford"", ""discussed projects with"", ""Warwick iGEM""], [""Oxford"", ""refined ideas with"", ""Warwick iGEM""], [""Oxford"", ""hosted"", ""iGEM Bordeaux""], [""Oxford"", ""interviewed by"", ""iGEM Bordeaux""], [""Oxford"", ""discussed projects with"", ""iGEM Bordeaux""], [""Oxford"", ""refined ideas with"", ""iGEM Bordeaux""], [""Oxford"", ""hosted"", ""National Chiau Tung University Formosa""], [""Oxford"", ""interviewed by"", ""National Chiau Tung University Formosa""], [""Oxford"", ""discussed projects with"", ""National Chiau Tung University Formosa""], [""Oxford"", ""refined ideas with"", ""National Chiau Tung University Formosa""], [""Oxford"", ""hosted"", ""National Taiwan University""], [""Oxford"", ""interviewed by"", ""National Taiwan University""], [""Oxford"", ""discussed projects with"", ""National Taiwan University""], [""Oxford"", ""refined ideas with"", ""National Taiwan University""], [""Oxford"", ""hosted"", ""ITB Indonesia""], [""Oxford"", ""interviewed by"", ""ITB Indonesia""], [""Oxford"", ""discussed projects with"", ""ITB Indonesia""], [""Oxford"", ""refined ideas with"", ""ITB Indonesia""], [""Oxford"", ""hosted"", ""Trinity College Dublin""], [""Oxford"", ""interviewed by"", ""Trinity College Dublin""], [""Oxford"", ""discussed projects with"", ""Trinity College Dublin""], [""Oxford"", ""refined ideas with"", ""Trinity College Dublin""], [""Oxford"", ""hosted"", ""UCL""], [""Oxford"", ""interviewed by"", ""UCL""], [""Oxford"", ""discussed projects with"", ""UCL""], [""Oxford"", ""refined ideas with"", ""UCL""]]",Oxford,2015,7
[],KU_Leuven,2015,8
"relationships: [[""Virginia"", ""collaborated with"", ""University of Virginia iGEM 2015""],[""Virginia"",""received support from"",""Keith Kozminski, Ph.D.""],[""Virginia"",""received support from"",""Jason Papin, Ph.D.""],[""Virginia"",""received support from"",""Matthew Tucker""]]",Virginia,2015,9
"[""Dundee"", ""collaborated"", ""SBP team""]
[""Dundee"", ""received support from"", ""iGEM""]
[""Dundee"", ""received materials from"", ""iGEM""]
[""Dundee"", ""co-organized meetup with"", ""iGEM teams""]
[""Dundee"", ""participated in survey by"", ""iGEM""]",Dundee,2015,10
relationships: [],Wellesley_TheTech,2015,11
"relationships: [[""Hong_Kong_HKU"", ""collaborated"", ""other iGEM teams""]]",Hong_Kong_HKU,2015,12
[],UT-Tokyo,2015,13
"relationships: [[""DTU-Denmark"", ""collaborated with"", ""previous year's iGEM team members Anne Sophie Laerke Hansen""],[""DTU-Denmark"",""advised by"",""Christopher Workman""],[""DTU-Denmark"",""advised by"",""Mogens Kilstrup""],[""DTU-Denmark"",""advised by"",""Jan Martinussen""]]",DTU-Denmark,2015,14
