text,source_team,year,chunk
"relationships: [[""UMBC-Maryland"", ""mentor"", ""Dr. Cynthia Wagner""],[""UMBC-Maryland"",""advisor"",""Dr. Stephen Freeland""],[""UMBC-Maryland"",""project idea inspired by"",""University of Groningen, Netherlands""],[""UMBC-Maryland"",""financial support from"",""UMBC Student Government Association""],[""UMBC-Maryland"",""financial support from"",""Mrs. Felicia Felton""],[""UMBC-Maryland"",""lab support from"",""Ralph Murphy""],[""UMBC-Maryland"",""lab space provided by"",""Department of Biological Sciences""],[""UMBC-Maryland"",""advisory support from"",""Professor Lisa Kelly""],[""UMBC-Maryland"",""advisory support from"",""Julie Wolf""],[""UMBC-Maryland"",""advisory support from"",""Professor Elsa Garcin""],[""UMBC-Maryland"",""advisory support from"",""Dr. Herald Schrier""],[""UMBC-Maryland"",""copper measurement support from"",""Dr. Stephen Mang""],[""UMBC-Maryland"",""copper measurement support from"",""Dr. Zeev Rosenzweig""],[""UMBC-Maryland"",""copper measurement support from"",""Dr. Suzanne Ostrand-Rosenberg""]]",UMBC-Maryland,2015,0
"relationships: [[""Birkbeck"", ""collaborated with"", ""other iGEM teams""]]",Birkbeck,2015,1
"relationships: [[""Aachen"", ""collaborated"", ""Edinburg 2008""],[""Aachen"",""received support from"",""Addgene""],[""Aachen"",""received support from"",""Baker lab at Southwestern University""]]",Aachen,2015,2
"[]
There are no relationships mentioned in the text.",Heidelberg,2015,3
"relationships: [[""Tianjin"", ""collaborated with"", ""Janus""],[""Tianjin"", ""performed experiments with"", ""FsC""],[""Tianjin"", ""received support from"", ""Protein Extraction Kit""],[""Tianjin"", ""constructed fusion protein DNA""],[""Tianjin"", ""expressed fusion proteins successfully""],[""Tianjin"", ""confirmed strengths using aqueous two-phase systems""],[""Tianjin"", ""separated target proteins from bulk protein phase using aqueous two-phase systems""],[""Tianjin"", ""constructed a standard protocol to separate different kinds of proteins""],[""Tianjin"", ""used Berol 532 in the experiment""],[""Tianjin"", ""used shaker in the experiment""],[""Tianjin"", ""used centrifuge in the experiment""],[""Tianjin"", ""used butanol in the experiment""],[""Tianjin"", ""recycled detergent from the upper phase""]].",Tianjin,2015,4
[],UCLA,2015,5
"relationships: [[""Dundee"", ""ligated into"", ""pSB1C3""],[""Dundee"",""transformed into"",""MC1061 E.coli""],[""Dundee"",""characterized"",""hHBB""],[""Dundee"",""performed Western Blotting of"",""hHBA and hHBB""]]",Dundee,2015,6
"relationships: [[""Sydney_Australia"", ""used"", ""chromoproteins""], [""Sydney_Australia"", ""created"", ""Agar Plate Gallery""], [""Sydney_Australia"", ""enhanced understanding of"", ""school children""], [""Sydney_Australia"", ""worked with"", ""Bacillus subtilis""], [""Macquarie University, Australia"", ""contributed to"", ""So you think you can synthesise""], [""Sydney_Australia"", ""featured in"", ""So you think you can synthesise""], [""Sydney_Australia"", ""compared results with"", ""Oxford""], [""Sydney_Australia"", ""compared results with"", ""BirkBeck""], [""Sydney_Australia"", ""compared results with"", ""Linkoping""], [""Sydney_Australia"", ""communicated with"", ""iGEM teams on Twitter""], [""Sydney_Australia"", ""had Skype calls with"", ""Oxford""], [""Sydney_Australia"", ""had Skype calls with"", ""Warwick""], [""Sydney_Australia"", ""had Skype calls with"", ""Exeter""], [""Sydney_Australia"", ""had Skype calls with"", ""Manchester-Graz""], [""Sydney_Australia"", ""had Skype calls with"", ""Heidelburg""], [""Sydney_Australia"", ""Skyped with"", ""Danciger""], [""Sydney_Australia"", ""participated in"", ""USD's survey""], [""Sydney_Australia"", ""participated in"", ""Global Coorporation Survey""]]",Sydney_Australia,2015,7
relationships: [],DTU-Denmark,2015,8
[],UC_Davis,2015,9
[],UCL,2015,10
"relationships: [[""Cornell"", ""collaborated with"", ""fishPHARM""], [""Cornell"", ""received feedback from"", ""fish hatchery collaborators""], [""Cornell"", ""received feedback from"", ""Rome fish hatchery""], [""Cornell"", ""received feedback from"", ""Bath fish hatchery""], [""Cornell"", ""performed testing at"", ""Cornell's DeFrees Hydraulics Lab""]]",Cornell,2015,11
