team,context,target,source_team,year,batch_id,chunk_id
OUC-China,met,iGEM,OUC-China,2015,522,1
OUC-China,worked together,iGEM,OUC-China,2015,522,1
OUC-China,received support from,iGEM,OUC-China,2015,522,1
OUC-China,encouraged by,Yan Wang,OUC-China,2015,522,1
OUC-China,encouraged by,Guanpin Yang,OUC-China,2015,522,1
OUC-China,captained by,Xiaodong Zhong,OUC-China,2015,522,1
OUC-China,administered by,Miao Shi,OUC-China,2015,522,1
OUC-China,captained by,Ming Jiang,OUC-China,2015,522,1
OUC-China,administered by,Wenqi Li,OUC-China,2015,522,1
OUC-China,vice-captained by,Guang Xu,OUC-China,2015,522,1
OUC-China,founded by,Yang Liu,OUC-China,2015,522,1
Vilnius-Lithuania,interested in,Taipei team,Vilnius-Lithuania,2015,522,3
Vilnius-Lithuania,interested in,Pasteur Paris team,Vilnius-Lithuania,2015,522,3
Vilnius-Lithuania,interested in,London Imperial College team,Vilnius-Lithuania,2015,522,3
Vilnius-Lithuania,could collaborate with,Taipei team,Vilnius-Lithuania,2015,522,3
Vilnius-Lithuania,could collaborate with,Pasteur Paris team,Vilnius-Lithuania,2015,522,3
Vilnius-Lithuania,could collaborate with,London Imperial College team,Vilnius-Lithuania,2015,522,3
ZJU-China,instructed,young children,ZJU-China,2015,522,4
ZJU-China,held seminar with,high school teachers and students,ZJU-China,2015,522,4
ZJU-China,contributed to foundation of,Hangzhou No.4 High School iGEM team,ZJU-China,2015,522,4
ZJU-China,contributed to foundation of,Hangzhou No.14 High School iGEM team,ZJU-China,2015,522,4
ZJU-China,invited,Dr. Zhang Haoqian,ZJU-China,2015,522,4
ZJU-China,participated in activity with,University of Alberta iGEM 2009 team,ZJU-China,2015,522,4
ZJU-China,held carnival with,STM citizens,ZJU-China,2015,522,4
BIT-China,collaborated with,BMTOP10,BIT-China,2015,522,5
BIT-China,received plasmid from,pSB1A3,BIT-China,2015,522,5
BIT-China,received promoter from,E.coli K-12 DH5α,BIT-China,2015,522,5
BIT-China,transformed plasmid into,BL21(DE3),BIT-China,2015,522,5
BIT-China,replaced plasmid with,pSB1C3,BIT-China,2015,522,5
BIT-China,constructed device with,J23119+B0034+glsA(JBG),BIT-China,2015,522,5
BIT-China,constructed device with,J100071+B0034+E1010(RFP),BIT-China,2015,522,5
BIT-China,constructed standard part with,glsA,BIT-China,2015,522,5
IIT Delhi,collaborated with,iGEM team IIT Delhi,IIT_Delhi,2015,522,6
iGEM team IIT Delhi,set up stall at,Tryst,IIT_Delhi,2015,522,6
iGEM team IIT Delhi,awarded,1st runner up prize in 'Best stall in Tryst 2015' category,IIT_Delhi,2015,522,6
iGEM team IIT Delhi,participated in,iGEM Giant Jamboree 2014,IIT_Delhi,2015,522,6
iGEM team IIT Delhi,won,Bronze Medal at iGEM Giant Jamboree 2014,IIT_Delhi,2015,522,6
