team,context,target,source_team,year,batch_id,chunk_id
Cork_Ireland,communicated with,Donnchadh,Cork_Ireland,2015,201,0
Cork_Ireland,received feedback from,lab technicians,Cork_Ireland,2015,201,0
Cork_Ireland,constructed survey for,laboratory staff,Cork_Ireland,2015,201,0
Cork_Ireland,received positive feedback from,laboratory staff,Cork_Ireland,2015,201,0
Cork_Ireland,proposed,Bacterial-DNA Detection System,Cork_Ireland,2015,201,0
Cork_Ireland,investigated knowledge of synthetic biology of,laboratory staff,Cork_Ireland,2015,201,0
Cork_Ireland,received concerns about costs from,lab assistant,Cork_Ireland,2015,201,0
Cork_Ireland,received support for implementation from,laboratory staff at Nkhoma Hospital,Cork_Ireland,2015,201,0
Cork_Ireland,identified challenges pointed out by,Laboratory Manager at Nkhoma Hospital,Cork_Ireland,2015,201,0
SCUT-China,communicated with,Merry Lin,SCUT-China,2015,201,1
SCUT-China,communicated with,Yaobin Ouyang,SCUT-China,2015,201,1
SCUT-China,interviewed,Doctor Huang,SCUT-China,2015,201,1
SCUT-China,had a dialogue with,Shiwen Zhou,SCUT-China,2015,201,1
SCUT-China,received guidance from,Doctor Huang,SCUT-China,2015,201,1
SCUT-China,received guidance from,Shiwen Zhou,SCUT-China,2015,201,1
SKLBC-China,helped,SYSU-China,SKLBC-China,2015,201,2
SKLBC-China,helped,TJU,SKLBC-China,2015,201,2
SKLBC-China,helped,SCUT-China,SKLBC-China,2015,201,2
UCSF,collaborated,yGEM136,UCSF,2015,201,6
UCSF,collaborated,yGEM137,UCSF,2015,201,6
UCSF,collaborated,yGEM138,UCSF,2015,201,6
UCSF,transformed,yGEM133,UCSF,2015,201,6
UCSF,transformed,yGEM136,UCSF,2015,201,6
UCSF,transformed,yGEM137,UCSF,2015,201,6
UCL,collaborated,UCLA,UCL,2015,201,7
Vanderbilt,participated in iGEM,other iGEM teams,Vanderbilt,2015,201,9
Hong_Kong_HKU,transformed,BBa_K577881,Hong_Kong_HKU,2015,201,11
Hong_Kong_HKU,miniprepped,BBa_K577881,Hong_Kong_HKU,2015,201,11
Hong_Kong_HKU,prepared,SOB,Hong_Kong_HKU,2015,201,11
Hong_Kong_HKU,picked colony from,BBa_K577881,Hong_Kong_HKU,2015,201,11
Hong_Kong_HKU,tested GFP signals with,BBa_K577881,Hong_Kong_HKU,2015,201,11
Hong_Kong_HKU,prepared primers for,gBlock assembly,Hong_Kong_HKU,2015,201,11
Hong_Kong_HKU,performed PCR with,gBlock assembly,Hong_Kong_HKU,2015,201,11
Hong_Kong_HKU,performed SDS-PAGE with,BBa_K577881,Hong_Kong_HKU,2015,201,11
Hong_Kong_HKU,performed Western blot with,BBa_K577881,Hong_Kong_HKU,2015,201,11
Hong_Kong_HKU,streaked CM30 plate with,BBa_K577881,Hong_Kong_HKU,2015,201,11
Hong_Kong_HKU,confirmed PCR products of,gBlock assembly,Hong_Kong_HKU,2015,201,11
