text,source_team,year,chunk
relationships: [],SVA-NYC,2015,0
"[]
There are no relationships mentioned in the text.",Georgia_State,2015,1
[],Central_Calgary,2015,2
[],Central_Calgary,2015,3
[],SF_Bay_Area_DIYBio,2015,4
"relationships: [[""UNIK Copenhagen"", ""collaborated"", ""Niels Bohr Institute""],[""UNIK Copenhagen"",""collaborated"",""Green Lab""],[""UNIK Copenhagen"",""collaborated"",""Red Lab""]]",UNIK_Copenhagen,2015,5
"relationships: [[""Oxford"", ""supervised by"", ""Dr. George Wadhams""], [""Oxford"", ""supervised by"", ""Dr. Chris Jones""], [""Oxford"", ""supervised by"", ""Professor Judy Armitage""], [""Oxford"", ""supported by"", ""Professor Anthony Watts""], [""Oxford"", ""guided by"", ""Professor Antonis Papachristodoulou""], [""Oxford"", ""guided by"", ""Andreas Harris""], [""Oxford"", ""supported by"", ""Professor James Malone-Lee""], [""Oxford"", ""supported by"", ""Dr. Sheela Swamy""]]",Oxford,2015,6
[],ATOMS-Turkiye,2015,7
"relationships: [[""UCLA"", ""collaborated with"", ""TU Eindhoven""]]",UCLA,2015,8
"relationships: [[""Columbia NYC"", ""collaborated with"", ""general public""]]",Columbia_NYC,2015,9
"relationships: [[""NAIT_Edmonton"", ""collaborated"", ""other iGEM teams""],[""NAIT_Edmonton"",""shared resources with"",""other iGEM teams""],[""NAIT_Edmonton"",""acquainted with"",""other team members""],[""NAIT_Edmonton"",""meshed well with"",""other team members""],[""NAIT_Edmonton"",""diverse team with"",""knowledge in various fields""],[""NAIT_Edmonton"",""worked on project with"",""team members from different backgrounds""],[""NAIT_Edmonton"",""emphasized importance of"",""social sciences and entrepreneurship""],[""NAIT_Edmonton"",""interviewed potential candidates for"",""team""],[""NAIT_Edmonton"",""looked for"",""people skills and good communication""],[""NAIT_Edmonton"",""emphasized importance of"",""human practices and social sciences""]]",NAIT_Edmonton,2015,10
"relationships: [[""HUST-China"", ""helped"", ""WHU team""],[""HUST-China"",""helped"",""WHU-China team""],[""HUST-China"",""helped"",""HZAU-China""],[""HUST-China"",""visited"",""Zhejiang Marine Fisheries Research Institute""],[""HUST-China"",""issued questionnaires and conducted interviews"",""local fishermen and practitioners""],[""HUST-China"",""removed illegal sites in"",""Part BBa_K191007""],[""HUST-China"",""created mutants of"",""Part BBa_K191007""],[""HUST-China"",""inserted RBS + GFP for test and verify in"",""Part BBa_K191007""],[""HUST-China"",""documented"",""Pgal1 promoter (BBa_K1144001)""],[""HUST-China"",""documented"",""Gal4 binding domain (BBa_K801032)""]]",HUST-China,2015,11
"relationships: [[""TU Eindhoven"", ""collaborated"", ""RIVM""],[""TU Eindhoven"",""collaborated"",""Rathenau Institute""],[""TU Eindhoven"",""presented to"",""ministries""],[""TU Eindhoven"",""presented to"",""Bureau GGO""]]",TU_Eindhoven,2015,12
relationships: [],Oxford,2015,13
[],OUC-China,2015,14
[],Georgia_State,2015,15
"relationships: [[""Aalto-Helsinki"", ""collaborated"", ""iGEM Stockholm""], [""Aalto-Helsinki"", ""discussed collaboration"", ""Slovenia HS""], [""Aalto-Helsinki"", ""discussed collaboration"", ""iGEM Dundee""], [""Aalto-Helsinki"", ""had Skype meeting"", ""Edinburgh team""], [""Aalto-Helsinki"", ""had meeting with"", ""Elena Czeizler from Aalto University's department of computer science""], [""Aalto-Helsinki"", ""had discussion with"", ""Anja Martinez from Thermo Fisher Scientific""], [""Aalto-Helsinki"", ""had meeting with"", ""yeast expert Jussi Jäntti""], [""Aalto-Helsinki"", ""had discussion with"", ""Merja Penttilä""]]",Aalto-Helsinki,2015,16
"relationships: [[""TCU Taiwan"", ""collaborated with"", ""Aix-Marseille""], [""TCU Taiwan"", ""collaborated with"", ""Nankai""], [""TCU Taiwan"", ""collaborated with"", ""Paris_Saclay""], [""TCU Taiwan"", ""helped establish"", ""Chang Gung University iGEM team""], [""TCU Taiwan"", ""participated in"", ""Amoy and Pairs Bettencourt iGEM team newsletter""]]",TCU_Taiwan,2015,17
"relationships: [[""KU Leuven"", ""collaborated"", ""iGEM teams""],[""KU Leuven"",""received support from"",""iGEM teams""],[""KU Leuven"",""mentored"",""iGEM teams""],[""KU Leuven"",""participated in competition"",""iGEM teams""]]",KU_Leuven,2015,18
"relationships: [[""UCL"", ""collaborated"", ""other iGEM teams""]]",UCL,2015,19
