text,source_team,year,chunk
"relationships: [[""Oxford"",""collaborated"",""iGEM community""],[""Oxford"",""participated in"",""Interlab Study""],[""Oxford"",""provided tutorials for"",""iGEM community""]]",Oxford,2015,0
"relationships: [[""EPF_Lausanne"", ""collaborated with"", ""Hackuarium""]]",EPF_Lausanne,2015,1
"[""BABS UNSW Australia"", ""participated in iGEM competition"", ""other iGEM teams""]
[""BABS UNSW Australia"", ""collaborated with other iGEM teams"", ""other iGEM teams""]
[""BABS UNSW Australia"", ""received support from other iGEM teams"", ""other iGEM teams""]
[""BABS UNSW Australia"", ""improved biosafety of modified organisms"", ""other iGEM teams""]
[""BABS UNSW Australia"", ""used Invasin protein from Yersinia enterocolitica"", ""Yersinia enterocolitica""]
[""BABS UNSW Australia"", ""used Listeriolysin O (LLO) toxin"", ""other iGEM teams""]",BABS_UNSW_Australia,2015,2
"[]
There are no relationships mentioned in the text.",Dundee,2015,3
[],XJTLU-CHINA,2015,4
[],Oxford,2015,5
[],SDU-Denmark,2015,6
"relationships: [[""Aalto-Helsinki"", ""collaborated with"", ""other iGEM teams""],[""Aalto-Helsinki"", ""received strain from"", ""University of Turku""],[""Aalto-Helsinki"", ""built a model of"", ""propane pathway""],[""Aalto-Helsinki"", ""improved experimental plans based on"", ""modeling results""],[""Aalto-Helsinki"", ""designed and constructed"", ""BioBricks for propane pathway""],[""Aalto-Helsinki"", ""submitted BioBrick to"", ""pSB6A1 backbone""],[""Aalto-Helsinki"", ""assembled Propane 2 using"", ""Gibson assembly""],[""Aalto-Helsinki"", ""attempted continuous production of propane with"", ""E. coli strain from University of Turku""],[""Aalto-Helsinki"", ""reported first successful microbial production of propane in"", ""continuous production""],[""Aalto-Helsinki"", ""conducted continuous production experiment in"", ""500 ml chemostat""]]",Aalto-Helsinki,2015,7
relationships: [],KU_Leuven,2015,8
"relationships: [[""Waterloo"", ""collaborated"", ""Queen's team""],[""Waterloo"",""discussed troubles with"",""CRAUT""],[""Waterloo"",""investigated"",""iGEM@home""],[""Heidelberg"",""offered control of"",""iGEM@home""],[""Waterloo"",""awarded"",""Best Undergraduate Model""],[""Waterloo"",""used as an example by"",""iGEM HQ""],[""Waterloo"",""tried to fix values with"",""parameter tables""],[""Waterloo"",""submitted"",""fifty-six parts""],[""MIT"",""submitted"",""fifty-six parts""]]",Waterloo,2015,9
