text,source_team,year,chunk
"relationships: [[""iGEM IIT Delhi"", ""collaborated with"", ""Enactus IIT Delhi""],[""iGEM IIT Delhi"",""visited"",""Netaji Subhas Institute of Technology""],[""iGEM IIT Delhi"",""mentored"",""people through Facebook page""],[""iGEM IIT Delhi"",""accompanied by"",""sociologist""]]",IIT_Delhi,2015,0
[],BIT-China,2015,1
"relationships: [[""Vilnius-Lithuania"", ""analyzed project"", ""Imperial College team""],[""Vilnius-Lithuania"",""improved project of"",""Imperial College team""]]",Vilnius-Lithuania,2015,2
[],Rock_Ridge_Virginia,2015,3
[],Oxford,2015,4
"relationships: [[""HZAU-China"", ""collaborated with"", ""HUST-China team""],[""HZAU-China"",""analyzed design for"",""WHU-China team""]]",HZAU-China,2015,5
"relationships: [[""Oxford"", ""engaged the public with surveys on"", ""other iGEM teams""],[""Oxford"",""planned events with"",""other iGEM teams""],[""Oxford"",""presentation at"",""local natural history museum""],[""Oxford"",""access updates on"",""other iGEM teams""],[""Oxford"",""providing more detailed explanations on"",""YouTube""]]",Oxford,2015,6
"relationships: [[""UCL"", ""used part from"", ""Edinburgh iGEM team""], [""UCL"", ""used part from"", ""BCCS-Bristol iGEM team""]]",UCL,2015,7
[],Heidelberg,2015,8
[],UCLA,2015,9
