text,source_team,year,chunk
[],UCSF,2015,0
"relationships: [[""TU_Eindhoven"", ""collaborated"", ""other iGEM teams""],[""TU_Eindhoven"",""presented to"",""Technical University Eindhoven""],[""TU_Eindhoven"",""discussed ethics with"",""future biomedical engineering students""]]",TU_Eindhoven,2015,1
"relationships: [[""WHU-China"", ""hosted"", ""iGEM Exchange Conference""],[""WHU-China"", ""cooperated with"", ""HUST-China""],[""WHU-China"", ""cooperated with"", ""HZAU-China""],[""WHU-China"", ""presented at"", ""iGEM Exchange Conference""],[""WHU-China"", ""shared experience with"", ""HUST-China""],[""WHU-China"", ""shared experience with"", ""HZAU-China""]]",WHU-China,2015,2
[],SVA-NYC,2015,3
[],Exeter,2015,4
"relationships: [[""Scut-Champion-Park"", ""participated in"", ""iGEM competition""], [""Scut-Champion-Park"", ""received support from"", ""university""], [""Scut-Champion-Park"", ""participated in"", ""Innovation & Entrepreneurship Fair for College Students in Shenzhen""], [""Scut-Champion-Park"", ""exchanged ideas and products with"", ""start-up companies at the fair""], [""Scut-Champion-Park"", ""communicated and exchanged information with"", ""investment firms at the fair""]]",Scut-Champion-Park,2015,5
relationships: [],BostonU,2015,6
"relationships: [[""Manchester-Graz"", ""collaborated with"", ""BBa_K1670000""],[""Manchester-Graz"", ""collaborated with"", ""BBa_K1670004""],[""Manchester-Graz"", ""collaborated with"", ""E.coli BL21""],[""Manchester-Graz"", ""collaborated with"", ""E.coli Nissle 1917""],[""Manchester-Graz"", ""collaborated with"", ""C. violaceum""],[""Manchester-Graz"", ""collaborated with"", ""Chromobacterium violaceum CV026""]]",Manchester-Graz,2015,7
"relationships: [[""Peking"", ""participated in iGEM"", ""other iGEM teams""]]",Peking,2015,8
[],UGA-Georgia,2015,9
"relationships: [[""Lethbridge"", ""transported bees to"", ""University of Lethbridge""],[""Lethbridge"", ""collaborated with"", ""Sydnee Calhoun""],[""Lethbridge"", ""collaborated with"", ""Dinula De Silva""],[""Lethbridge"", ""collaborated with"", ""Tiffany Dang""],[""Lethbridge"", ""collaborated with"", ""Kieran McCormack""]]",Lethbridge,2015,10
