team,context,target,source_team,year,batch_id,chunk_id
UCLA,collaborated,iGEM UCLA,UCL,2015,991,0
ZJU-China,organized by,iGEM ZJU-CHINA 2015,ZJU-China,2015,991,4
ZJU-China,sponsored by,Zhejiang Association for Science and Technology,ZJU-China,2015,991,4
ZJU-China,partnered with,Zhejiang Science and Technology Museum,ZJU-China,2015,991,4
ZJU-China,affiliated with,Zhejiang University,ZJU-China,2015,991,4
SZU China,collaborated with,Nankai,SZU_China,2015,991,7
SZU China,shared resources with,Nankai,SZU_China,2015,991,7
SZU China,helped,Nankai,SZU_China,2015,991,7
Nankai,rewarded,SZU China,SZU_China,2015,991,7
SF_Bay_Area_DIYBio,participated in iGEM competition,Antonio,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,participated in iGEM competition,Vardhaan,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,participated in iGEM competition,Victoria,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,fundraised using Indiegogo platform,Indiegogo,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,received pledges from donors,team who donated pledges,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,researched color changing beads in UV,unknown team,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,researched quantum dot jewelry,unknown team,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,researched UV LED gadget,unknown team,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,researched UV spectra,unknown team,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,researched UV lamps for pet reptiles,unknown team,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,researched UV LEDs,unknown team,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,researched 395nm LEDs,unknown team,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,hacked UV-specs to accept external light,unknown team,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,started experiments at CCL on UV,unknown team,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,contacted Minnesota team,Minnesota team,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,contacted iGEM about DNA distribution kit,iGEM,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,ordered free NEB kits,NEB,SF_Bay_Area_DIYBio,2015,991,8
SF_Bay_Area_DIYBio,performed GFP transformation,unknown team,SF_Bay_Area_DIYBio,2015,991,8
BIT-China/Software,collaboration,TU Munich 2013,BIT,2015,991,9
BIT-China/Software,collaboration,Heidelberg 2014,BIT,2015,991,9
BIT-China/Software,collaboration,Aachen 2014,BIT,2015,991,9
