text,source_team,year,chunk
[],Central_Calgary,2015,0
"relationships: [[""WashU_StLouis"", ""collaborated with"", ""other iGEM teams""],[""WashU_StLouis"",""performed gene knockouts in model"",""other iGEM teams""]]",WashU_StLouis,2015,1
"relationships: [[""HZAU-China"", ""collaborated with"", ""other iGEM teams""],[""HZAU-China"",""simulated"",""two e-oscillators""],[""HZAU-China"",""interacted with"",""LED lamp""],[""HZAU-China"",""worked with"",""interface hardware""],[""HZAU-China"",""interacted with"",""genetic oscillator in E.coli""],[""HZAU-China"",""analyzed"",""biological processes""],[""HZAU-China"",""constructed"",""ODE sets""],[""HZAU-China"",""improved"",""models""],[""HZAU-China"",""selected"",""better genetic oscillator""],[""HZAU-China"",""adopted"",""corresponding genetic oscillator""]]",HZAU-China,2015,2
"relationships: [[""Amoy"", ""collaborated with"", ""Pairs Bettencourt""],[""Amoy"",""exchanged ideas with"",""different teams""],[""Amoy"",""interviewed professors from"",""different teams""],[""Amoy"",""connected"",""normal teams to software teams""],[""Amoy"",""kept in touch with"",""other teams through Gmail, Facebook, Twitter, Skype, and QQ""],[""Amoy"",""grateful to"",""Stockholm for offering the platform called issuu.com""],[""Amoy"",""published Newsletters to the public with the help of"",""Stockholm""],[""Amoy"",""sent Newsletters as attachments to"",""writers and readers""]]",Amoy,2015,3
"relationships: [[""WashU_StLouis"", ""worked in"", ""Moon lab""],[""WashU_StLouis"",""cloned plasmids with"",""Moon lab""],[""WashU_StLouis"",""running experiments with"",""Moon lab""],[""WashU_StLouis"",""collaborated with"",""Moon lab""],[""WashU_StLouis"",""transformed plasmid with"",""Moon lab""],[""WashU_StLouis"",""tested E. Coli strains with"",""Moon lab""],[""WashU_StLouis"",""determined optimal conditions with"",""Moon lab""]]",WashU_StLouis,2015,4
"relationships: [[""OUC-China"", ""collaborated with"", ""NYU_Shanghai""],[""OUC-China"",""discussed protocol with"",""Yetian Su""],[""OUC-China"",""went to"",""Changqian Cao's laboratory in Beijing""],[""OUC-China"",""went to"",""Qingdao Institute of Bioenergy and Bioprocess Technology (QIBEBT)""],[""OUC-China"",""searched for guidance from"",""Yetian Su""]]",OUC-China,2015,5
[],Hangzhou-H14Z,2015,6
"relationships: [[""Virginia"", ""advised by"", ""Matt""], [""Virginia"", ""supported by"", ""Kay Christopher""], [""Virginia"", ""supported by"", ""Frederick Epstein""], [""Virginia"", ""supported by"", ""George Cahen""], [""Virginia"", ""collaborated with"", ""Susanna Keller""], [""Virginia"", ""supported by"", ""Office of the Vice President for Research""]]",Virginia,2015,7
[],UCSF,2015,8
[],Stockholm,2015,9
