text,source_team,year,chunk
[],IIT_Delhi,2015,0
[],DTU-Denmark,2015,1
"team Tuebingen. There are no relationships mentioned in the text. 
relationships: []",Tuebingen,2015,2
[],Oxford,2015,3
relationships: [],Kent,2015,4
[],UCL,2015,5
"relationships: [[""Genspace"", ""partnered with"", ""Gowanus Canal Conservancy""], [""Genspace"", ""partnered with"", ""Nelson-Byrd-Wolz""], [""Genspace"", ""partnered with"", ""Dr. Chris Mason’s lab at Weill-Cornell Medical College""], [""Genspace"", ""extracted DNA at"", ""Weill-Cornell Medical College""], [""Genspace"", ""included samples in"", ""PathoMap project""], [""Genspace"", ""published data in"", ""Cell Systems journal""]]",Genspace,2015,6
relationships: [],Hangzhou-H14Z,2015,7
[],Dundee,2015,8
"relationships: [[""Exeter"", ""advised by"", ""Ryan Edginton""], [""Exeter"", ""advised by"", ""Dr Anja Nenninger""], [""Exeter"", ""advised by"", ""Ross Kent""], [""Exeter"", ""advised by"", ""Dr Charlotte Cook""], [""Exeter"", ""shared lab space with"", ""Mezzanine Lab""], [""Exeter"", ""trained by"", ""Dagmara Kolak""], [""Exeter"", ""advised by"", ""Dr Chloe Singleton""], [""Exeter"", ""advised by"", ""Jamie Gilman""], [""Exeter"", ""assisted by"", ""Richard Tennant""], [""Exeter"", ""contacted"", ""Michael Ross""]]",Exeter,2015,9
"relationships: [[""TU Delft"", ""collaborated with"", ""Dutch iGEM Teams""],[""TU Delft"",""received support from"",""Sponsors""],[""TU Delft"",""built prototype with"",""DIY open source parts""],[""TU Delft"",""engineered bacterial cells for"",""bioink""],[""TU Delft"",""immobilized cells into"",""alginate hydrogel""],[""TU Delft"",""printed and imaged with resolution of"",""1 mm""]]",TU_Delft,2015,10
[],SCUT-China,2015,11
"relationships: [[""BIT-China"", ""collaborated"", ""BNU-CHINA""],[""BNU-CHINA"",""helped"",""BIT-China""],[""BIT-China"",""helped"",""BNU-CHINA""]]",BIT,2015,12
"relationships: [[""HZAU-China"", ""attended"", ""CCiC meetup""],[""HZAU-China"",""received support from"",""College of Life science and Technology of Huazhong Agricultural University""],[""HZAU-China"",""received support from"",""College of Informatics of Huazhong Agricultural University""],[""HZAU-China"",""received support from"",""Teaching experimental center of College of Life science and Technology""],[""HZAU-China"",""received support from"",""Innovation Lab of College of Life science and Technology""],[""HZAU-China"",""received support from"",""College of Sciences of Huazhong Agricultural University""],[""HZAU-China"",""received support from"",""National Key Laboratory of Crop Genetic Improvement of Huazhong Agricultural University""],[""HZAU-China"",""received support from"",""National Key Laboratory of Agro-microbiology of Huazhong Agricultural University""],[""HZAU-China"",""received support from"",""National Natural Science Foundation of China""],[""HZAU-China"",""received support from"",""Office of Academic Affairs of Huazhong Agricultural University""],[""HZAU-China"",""received support from"",""ZhangZhiDong Class of Huazhong Agricultural University""],[""HZAU-China"",""received support from"",""College of fisheries of Huazhong Agricultural University""],[""HZAU-China"",""received support from"",""iGEM foundation""],[""HZAU-China"",""received support from"",""WHU-China""],[""HZAU-China"",""received support from"",""ZJU-China""],[""HZAU-China"",""received support from"",""TsingKe company""],[""HZAU-China"",""received support from"",""professor Jaffrey""],[""HZAU-China"",""received support from"",""Ku Jing""],[""HZAU-China"",""received support from"",""Chen Xuanhong""],[""HZAU-China"",""received support from"",""Tian Liu""]]",HZAU-China,2015,13
[],ETH_Zurich,2015,14
