team,context,target,source_team,year,batch_id,chunk_id
Tuebingen,participated in iGEM competition,other iGEM teams,Tuebingen,2015,321,0
Tuebingen,collaborated with,Nagy lab,Tuebingen,2015,321,0
Tuebingen,received support from,Addgene,Tuebingen,2015,321,0
Tuebingen,received support from,Southwestern University,Tuebingen,2015,321,0
Tuebingen,received support from,Baker lab,Tuebingen,2015,321,0
Tuebingen,co-organized meetup with,Branch Western,Tuebingen,2015,321,0
Tuebingen,participated in survey by,Barkley,Tuebingen,2015,321,0
Oxford,participated in iGEM competition,other iGEM teams,Oxford,2015,321,1
Oxford,collaborated with IDT,DNA synthesis,Oxford,2015,321,1
Oxford,used Q5 and Phusion enzymes,unknown teams,Oxford,2015,321,1
TU Eindhoven,collaborated with,other iGEM teams,TU_Eindhoven,2015,321,2
NRP-UEA-Norwich,collaborated with,Ardeynapharm,NRP-UEA-Norwich,2015,321,3
Goettingen,collaborated,Jaqueline,Goettingen,2015,321,8
Goettingen,received support from,Heiko Nacke,Goettingen,2015,321,8
Goettingen,received support from,Genis,Goettingen,2015,321,8
Goettingen,received support from,Silja,Goettingen,2015,321,8
Wellesley_TheTech,collaborated,Casey,Wellesley_TheTech,2015,321,10
Wellesley_TheTech,researched,iGEM team,Wellesley_TheTech,2015,321,10
Wellesley_TheTech,used software from,Cornerstone SDK,Wellesley_TheTech,2015,321,10
